ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a81,"Me hiri hikanisa rama amosemetemone okobi na hiamaro amake, nafi.",me	hiri	hi-	ka-	na	-risa	rama	amosa	-hemete	-mone	okobi	na	hi-	ha	-hamaro	ama	-ke	nafi,3PL.S	sing	OC-	COMIT-	AUX	-down.F	unusual	be_good	-FP.N.F	-REP.F	my_father(M)	say	OC-	AUX	-FP.E.F	SEC	-DECL.F	all,"They sang it all very fast and loudly, and it was good, my father used to say.",,WORD_ALIGNED
a82,"Hari kabobo, kabobo, Yifoma, yifoma naba koro, yifoma naba koro, kabobomonerani ha, monerani ha.",haari	kabobo	kabobo	yifoma	yifoma	naba_koro	yifoma	naba_koro	kabobo	-mone	-rani	haa	mone	-rani	haa,that_one.M	lizard.sp(M)	lizard.sp(M)	lizard.sp(M)	lizard.sp(M)	pregnant	lizard.sp(M)	pregnant	(sound_of_kabobo_lizard_on_water)	-REP.F	-?	DEM	REP.F	-?	DEM,"""The kabobo lizard, the yifoma lizard: it is pregnant, and goes 'kabobo' when it hits the water.""",,WORD_ALIGNED
a83,"Ee E Onira, E Onira me ati nemetemoneke ahi.",ee	Ee_Onira	Ee_Onira	me	ati	na	-hemete	-mone	-ke	ahi,(pause)	Ee_Onira(F)	Ee_Onira(F)	3PL.S	say	AUX	-FP.N.F	-REP.F	-DECL.F	then,"""E Onira, E Onira,"" they said.",,WORD_ALIGNED
a84,"Aba me tani ya me tani yoro tokanemetemone me amake ahi, bani mati.",aba	me	tani	ya	me	tani	yoro	to-	ka-	na	-hemete	-mone	me	ama	-ke	ahi	bani	mati,fish(M)	3PL.POSS	song_about	ADJU	3PL.POSS	song_about	be_together	CH-	COMIT-	AUX	-FP.N.F	-REP.F	3PL.POSS	SEC	-DECL.F	then	animal(M)	3PL,The songs about the animals were joined to the songs about the fish.,,WORD_ALIGNED
a85,"Bani bobo, bani bobo, awa ini batori ya bani bobo ati fo nariwa, fo nariwa, fo nariwa, fo nariwa ati nematamonane.",bani	bobo	bani	bobo	awa	ini	batori	ya	bani	bobo	ati	foo	na	-riwaha	foo	na	-riwaha	foo	na	-riwaha	foo	na	-riwaha	ati	na	-himata	-mona	-ne,animal(M)	owl.sp(M)	animal(M)	owl.sp(M)	tree(F)	branch.F	junction	ADJU	animal(M)	owl.sp(M)	voice	hoot	AUX	-across.F	hoot	AUX	-across.F	hoot	AUX	-across.F	hoot	AUX	-across.F	say	AUX	-FP.N.M	-REP.M	-BKG.M,"""The bobo owl hoots on the tree branch,"" he said.",,WORD_ALIGNED
a86,"Faya fawa toni ya yana hikanemetemone, one.",faya	fawa	to-	ni	ya	yana	hi-	ka-	na	-hemete	-mone	one,so	stop	CH-	AUX.NOM.F	ADJU	start	OC-	COMIT-	AUX	-FP.N.F	-REP.F	other.F,"When one was over, he started another.",,WORD_ALIGNED
a87,"Yana hikana, Aba, aba, aba sobori, aba sobori, tone tibo nama oni, tibo nama oni ati nematamonaka.",yana	hi-	ka-	na	aba	aba	aba	sobo	-ri	aba	sobo	-ri	tone	tibo	na	-ma	o-	ni	tibo	na	-ma	o-	ni	ati	na	-himata	-mona	-ka,start	OC-	COMIT-	AUX.F	fish.sp(M)	fish.sp(M)	fish.sp(M)	belly(F)	-PN	fish.sp(M)	belly(F)	-PN	bone	swim	AUX	-back	1SG.S-	BKG.F	swim	AUX	-back	1SG.S-	BKG.F	say	AUX	-FP.N.M	-REP.M	-DECL.M,"He started it. ""I swam to get the fat of the aba fish,"" he said.",It is unclear how tone 'bone' fits in here.,WORD_ALIGNED
a88,"Aba sobori, aba sobori tone tibo nama oni, tibo nama oni.",aba	sobo	-ri	aba	sobo	-ri	tone	tibo	na	-ma	o-	ni	tibo	na	-ma	o-	ni,fish.sp(M)	belly(F)	-PN	fish.sp(M)	belly(F)	-PN	bone	swim	AUX	-back	1SG.S-	BKG.F	swim	AUX	-back	1SG.S-	BKG.F,"""I swam to get the fat of the aba.""",,WORD_ALIGNED
a89,"Faya me, me, faya kona baro ni ahabe ya, me yana tonemetemoneke, E Onira me towakamaba mati ahi, me atoha mati, ahi hawi ya.",faya	me	me	faya	kona	baro	ni	ahabe	ya	me	yana	to-	na	-hemete	-mone	-ke	Ee_Onira	me	to-	ka-	ka	-ma	-haba	mati	ahi	me	atoha	mati	ahi	hawi	ya,so	3PL	3PL	so	plant.sp(M)	be_beaten	AUX.NFIN	end.NOM.M	ADJU	3PL.S	start	CH-	AUX	-FP.N.F	-REP.F	-DECL.F	Ee_Onira(F)	3PL.S	away-	COMIT-	go	-back	-FUT.F	3PL.S	then	3PL.S	be_decorated.F	3PL.S	then	trail(F)	ADJU,"When the beating of the kona was done, they left to go on the trail with the E Onira, decorated.",,WORD_ALIGNED
a90,"Tokomemetemone ahi, tokoma me, me me foto nemetemoneke ahi atabo ya.",to-	ka	-ma	-hemete	-mone	ahi	to-	ka	-ma	me	me	me	foto	na	-hemete	-mone	-ke	ahi	atabo	ya,away-	go	-back	-FP.N.F	-REP.F	then	away-	go	-back.F	3PL.S	3PL.O	3PL.S	wet	AUX	-FP.N.F	-REP.F	-DECL.F	then	mud(F)	ADJU,They went back. They got them all wet with mud.,,WORD_ALIGNED
a91,"Atabo ya me me foto nemetemoneni, waso ya.",atabo	ya	me	me	foto	na	-hemete	-mone	-ni	waso	ya,mud(F)	ADJU	3PL.O	3PL.S	wet	AUX	-FP.N.F	-REP.F	-BKG.F	leaf(F)	ADJU,They got mud all over them with leaves.,,WORD_ALIGNED
a92,Atabo waso kihaha ya me me foto hinemetemone.,atabo	waso	kihaha	ya	me	me	foto	hi-	na	-hemete	-mone,mud(F)	leaf(F)	have.F	ADJU	3PL.O	3PL.S	wet	OC-	AUX	-FP.N.F	-REP.F,They wet them with mud and leaves.,,WORD_ALIGNED
a93,Me fanawi ka yifo witi owihemetemoneke me tama me ihi ahi.,me	fanawi	ka	yifo	witi	owi	-hemete	-mone	-ke	me	tama	me	ihi	ahi,3PL	women	POSS	fire(F)	coal	go_out	-FP.N.F	-REP.F	-DECL.F	3PL.S	be_many.F	3PL.POSS	because_of.F	then,The women's fire went out because there were so many of them.,,WORD_ALIGNED
a94,Yifo witi owihemetemone amake.,yifo	witi	owi	-hemete	-mone	ama	-ke,fire(F)	coal	go_out	-FP.N.F	-REP.F	SEC	-DECL.F,The fire went out.,,WORD_ALIGNED
a95,"Yifo witi owiha me, me me sari hinemetemoneke ahi.",yifo	witi	owiha	me	me	me	sari	hi-	na	-hemete	-mone	-ke	ahi,fire(F)	coal	go_out.F	3PL	3PL.O	3PL.S	burn	OC-	AUX	-FP.N.F	-REP.F	-DECL.F	then,"They had burned them, and now the fire went out.",,WORD_ALIGNED
a96,"Me me sari hina me, me hatihemetemoneke, me fanawi ihi.",me	me	sari	hi-	na	me	me	hati	-hemete	-mone	-ke	me	fanawi	ihi,3PL.O	3PL.S	burn	OC-	AUX.F	3PL.O	3PL.S	be_burnt	-FP.N.F	-REP.F	-DECL.F	3PL.POSS	women	because_of.F,They had burned them. They were burned because of the women.,,WORD_ALIGNED
a97,"Me hatihemetemoneni, me me sari hina mati.",me	hati	-hemete	-mone	-ni	me	me	sari	hi-	na	mati,3PL.S	be_burnt	-FP.N.F	-REP.F	-BKG.F	3PL.O	3PL.S	burn	OC-	AUX.F	3PL.O,"They were burned, because they burned them.",,WORD_ALIGNED
a98,"Me tafibonemakoni, me me foto nemetemoneni, aba me me kababone mati.",me	tafa	-bone	-makoni	me	me	foto	na	-hemete	-mone	-ni	aba	me	me	kaba	-habone	mati,3PL.S	eat	-INT.F	-for_this_reason.F	3PL.O	3PL.S	wet	AUX	-FP.N.F	-REP.F	-BKG.F	fish(M)	3PL.O	3PL.S	eat	-INT.F	3PL.S,"They got mud on them so they could eat, so they could eat the fish.",,WORD_ALIGNED
a99,"Aba me me kababone, me me foto hina me, me hatiha me, me me hinahatiha me, me hiyayaya kawahemetemoneke ahi.",aba	me	me	kaba	-habone	me	me	foto	hi-	na	me	me	hatiha	me	me	me	hi-	na-	hatiha	me	me	hiya	-ya	-ya	ka-	-waha	-hemete	-mone	-ke	ahi,fish(M)	3PL.O	3PL.S	eat	-INT.F	3PL.O	3PL.S	wet	OC-	AUX.F	3PL.O	3PL.S	be_burnt.F	3PL.S	3PL.O	3PL.S	OC-	CAUS-	be_burnt.F	3PL.O	3PL.S	be_hurt	-DUP	-DUP	COMIT-	-change	-FP.N.F	-REP.F	-DECL.F	then,"They got mud on them and they were burned, they burned them, they were hurt.",,WORD_ALIGNED
a100,"Me ka yifo witi me nawiemetemoneni, kona me, kona me sa naminaba mati aba me me, katomaba mati.",me	ka	yifo	witi	me	na-	owi	-hemete	-mone	-ni	kona	me	kona	me	saa	na	-mina	-haba	mati	aba	me	me	katoma	-haba	mati,3PL	POSS	fire(F)	coal	3PL.S	CAUS-	go_out	-FP.N.F	-REP.F	-BKG.F	plant.sp(M)	3PL	plant.sp(M)	3PL.S	release	AUX	-morning	-FUT.F	3PL.S	fish(M)	3PL.O	3PL.S	kill_many	-FUT.F	3PL.S,"They put out their [the women's] fires, they who would shoot fish the next day, and kill many fish.",,WORD_ALIGNED
a101,"Kona me sa namina me, kona me bosa kana kona me sa naminemetemoneke.",kona	me	saa	na	-mina	me	kona	me	bosa	ka-	na	kona	me	saa	na	-mina	-hemete	-mone	-ke,plant.sp(M)	3PL.S	release	AUX	-morning.F	3PL.S	plant.sp(M)	3PL.S	get_up_early	COMIT-	AUX.F	plant.sp(M)	3PL.S	release	AUX	-morning	-FP.N.F	-REP.F	-DECL.F,They got up early and put the kona in the water.,,WORD_ALIGNED
a102,"Kona me sa namina me, kona me sa naminemetemoneke.",kona	me	saa	na	-mina	me	kona	me	saa	na	-mina	-hemete	-mone	-ke,plant.sp(M)	3PL.S	release	AUX	-morning.F	3PL.S	plant.sp(M)	3PL.S	release	AUX	-morning	-FP.N.F	-REP.F	-DECL.F,They put the kona in the water in the morning.,,WORD_ALIGNED
a103,"Aba me me katomemetemoneni, wawasi ka mati.",aba	me	me	katoma	-hemete	-mone	-ni	wawasi	ka	mati,fish(M)	3PL.O	3PL.S	kill_many	-FP.N.F	-REP.F	-BKG.F	fish_trap(F)	pertaining to	3PL,They killed lots of fish in a trap.,,WORD_ALIGNED
a104,Serima baki ka aba me wasiha me me kakamemetemone okobi aati toemarika.,serima	baki	ka	aba	me	wasiha	me	me	ka-	ka	-ma	-hemete	-mone	okobi	a-	ati	to-	ha	-himari	-ka,fish_wier(F)	inside_surface.F	pertaining to	fish(M)	3PL.S	get_caught.F	3PL.O	3PL.S	COMIT-	come	-back	-FP.N.F	-REP.F	my_father(M)	DUP-	say	CH-	AUX	-FP.E.M	-DECL.M,"They brought the fish that had been caught by the fish wier, my father used to say.",,WORD_ALIGNED
a105,Aba tamabote me me tiwari kanemetemone wawasi ya.,aba	tama	-bote	me	me	tiwa	-ri	ka-	na	-hemete	-mone	wa-	wasi	ya,fish(M)	be_many	-very	3PL.O	3PL.S	carry	-DISTR	COMIT-	AUX	-FP.N.F	-REP.F	DUP-	get_caught	ADJU,They carried lots of fish in the fish trap.,,WORD_ALIGNED
a106,Afore.,Afore,Afore(F),Afore.,,WORD_ALIGNED
a107,"Faya me yana tona me, aba me me tafehemetemone ahi.",faya	me	yana	to-	na	me	aba	me	me	tafa	-hemete	-mone	ahi,so	3PL.S	start	CH-	AUX.F	3PL.S	fish(M)	3PL.O	3PL.S	wrap	-FP.N.F	-REP.F	then,"They decided to start, and they wrapped the fish in leaves.",,WORD_ALIGNED
a108,"Aba me me tafa me, aba me me tafa me, aba me me tabasi nemetemoneke ahi.",aba	me	me	tafa	me	aba	me	me	tafa	me	aba	me	me	tabasi	na	-hemete	-mone	-ke	ahi,fish(M)	3PL.O	3PL.S	wrap.F	3PL.S	fish(M)	3PL.O	3PL.S	wrap.F	3PL.S	fish(M)	3PL.O	3PL.S	roast_on_rack	AUX	-FP.N.F	-REP.F	-DECL.F	then,"They wrapped the fish, and roasted the fish on racks.",,WORD_ALIGNED
a109,Me firi hikaraba ama ayaka?,me	firi	hi-	ka-	-ra	-haba	ama	ayaka,3PL.S	shine_light_on	OC-	COMIT-	-NEG	-FUT.F	SEC	festa(F),"""Aren't they going to light the feast?""",,WORD_ALIGNED
a110,"Faya me ayakemetemoneke, me tafa mati.",faya	me	ayaka	-hemete	-mone	-ke	me	tafa	mati,so	3PL.S	dance	-FP.N.F	-REP.F	-DECL.F	3PL.S	eat.F	3PL.S,They danced after they ate.,,WORD_ALIGNED
a111,Me tafa me ayakemetemoneke.,me	tafa	me	ayaka	-hemete	-mone	-ke,3PL.S	eat.F	3PL.S	dance	-FP.N.F	-REP.F	-DECL.F,They ate and danced.,,WORD_ALIGNED
a112,"Me ayaka me kawaha me, me kawahemetemoneke.",me	ayaka	me	ka-	waha	me	me	ka-	waha	-hemete	-mone	-ke,3PL.S	dance.F	3PL.S	COMIT-	dawn.F	3PL.S	3PL.S	COMIT-	dawn	-FP.N.F	-REP.F	-DECL.F,They were still dancing at dawn.,,WORD_ALIGNED
a113,Faya me amo natiemetemoneke fahi.,faya	me	amo	nahati	-hemete	-mone	-ke	fahi,so	3PL.S	sleep	daytime	-FP.N.F	-REP.F	-DECL.F	then,They slept during the day.,,WORD_ALIGNED
a114,"Me amo na, me tafamina me tafa, me amo nawahemetemoneke fahi, me kawaha mati.",me	amo	na	me	tafa	-mina	me	tafa	me	amo	na	-waha	-hemete	-mone	-ke	fahi	me	ka-	waha	mati,3PL.S	sleep	AUX.F	3PL.S	eat	-morning.F	3PL.S	eat.F	3PL.S	sleep	AUX	-change	-FP.N.F	-REP.F	-DECL.F	then	3PL.S	COMIT-	dawn.F	3PL.S,"They ate in the morning and then slept, when it was day.",,WORD_ALIGNED
a115,Karayati.,karayati,fly.sp(M),A karayati fly.,,WORD_ALIGNED
a116,Hima.,hima,let's_go,Come on.,,WORD_ALIGNED
a117,Faya amake.,faya	ama	-ke,enough	be	-DECL.F,That's all.,,WORD_ALIGNED
