ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a92,Wafa me kayawemetemoneke ahi aa aa aa aa aa aa aa aa me fora hinaba mati ahi.,wafa	me	ka-	yawa	-hemete	-mone	-ke	ahi	aa	aa	aa	aa	aa	aa	aa	aa	me	fora	hi-	na	-haba	mati	ahi,woolly_monkey(M)	3PL.S	COMIT-	be_excited	-FP.N.F	-REP.F	-DECL.F	then	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	3PL.O	shoot_with_blowgun	OC-	AUX	-FUT.F	3PL.O	then,"The monkeys got excited. ""Aa, aa, aa."" He was going to hit them with darts.",,WORD_ALIGNED
a93,Wafa me fora nematamonaka ahi.,wafa	me	fora	na	-himata	-mona	-ka	ahi,woolly_monkey(M)	3PL.O	shoot_with_blowgun	AUX	-FP.N.M	-REP.M	-DECL.M	then,He shot monkeys with the blowgun.,,WORD_ALIGNED
a94,"Wafa me fora ne ya, wafa me fora nematamonaka.",wafa	me	fora	ne	ya	wafa	me	fora	na	-himata	-mona	-ka,woolly_monkey(M)	3PL.O	shoot_with_blowgun	AUX.NOM.M	ADJU	woolly_monkey(M)	3PL.O	shoot_with_blowgun	AUX	-FP.N.M	-REP.M	-DECL.M,He shot monkeys with the blowgun.,,WORD_ALIGNED
a95,"Wafa me itibase, wafa me foro nemetemoneke.",wafa	me	iti	-base	wafa	me	foro	na	-hemete	-mone	-ke,woolly_monkey(M)	3PL.O	pick_up	-edge.M	woolly_monkey(M)	3PL.S	fall	AUX	-FP.N.F	-REP.F	-DECL.F,He was picking up the dead monkeys. The monkeys were falling onto the ground.,,WORD_ALIGNED
a96,Kame kamematamonane.,ka	-me	ka	-ma	-himata	-mona	-ne,come	-back.M	come	-back	-FP.N.M	-REP.M	-BKG.M,He came back.,,WORD_ALIGNED
a97,"Kame, Oof te yoro nini?",ka	-me	oof	tee	yoro	na	-ni,come	-back.M	hoo	2PL.S	stay	AUX	-BKG.F,"He came back. ""Hoo, are you still here?""",,WORD_ALIGNED
a98,Ota yoro nini.,otaa	yoro	na	-ni,1EX.S	stay	AUX	-BKG.F,"""We are still here.""",,WORD_ALIGNED
a99,Yama honarini?,yama	hona	-ra	-ni,thing(F)	have_something	-NEG	-BKG.F,"""Aren't there any dangerous animals?""",,WORD_ALIGNED
a100,Yama honararani.,yama	hona	-ra	-hara	-ni,thing(F)	have_something	-NEG	-IP.E.F	-BKG.F,"""There aren't any dangerous animals.""",,WORD_ALIGNED
a101,"Yama honara ota, yoro nineni.",yama	hona	-ra	otaa	yoro	na	-ne	-ni,thing(F)	have_something	-NEG.F	1EX.S	stay	AUX	-CONT.F	-BKG.F,"""There aren't any dangerous animals, and we are still here.""",,WORD_ALIGNED
a102,Yome watare awineke.,yomee	wata	-re	awine	-ke,jaguar(M)	exist	-NEG.M	seem.F	-DECL.F,"""I guess there isn't a jaguar.""",,WORD_ALIGNED
a103,"Yomahi yomahi, yome wehimanaha, kiya tikanene ama tike.",yomahi	yomahi	yomee	waa	-himanaha	kiya	ti-	ka-	na	-hene	ama	ti-	ke,jaguar(M)	jaguar(M)	jaguar(M)	stand	-HYPOTH.M	yell	2SG.S-	COMIT-	AUX	-IRR.F	SEC	2SG.S-	DECL.F,"""If there were a jaguar, you would have cried out.""",,WORD_ALIGNED
a104,"Faya me yama, Hima, bani me e tonakama mata.",faya	me	yama	hima	bani	me	ee	to-	na-	ka	-ma	mata,so	3PL	thing(F)	let's_go	animal(M)	3PL.O	1IN.S	away-	CAUS-	go	-back	for_now,"""Come on, let's go get the game.""",,WORD_ALIGNED
a105,"Bani me me tonakama, me ya tabe tokomematamonaka.",bani	me	me	to-	na-	ka	-ma	me	ya	tabe	to-	ka	-ma	-himata	-mona	-ka,animal(M)	3PL.O	3PL.S	away-	CAUS-	go	-back.F	3PL	ADJU	be_together.M	away-	go	-back	-FP.N.M	-REP.M	-DECL.M,They went to get the game. They went with him.,,WORD_ALIGNED
a106,"Tokome, tokome wafa me yabematamonaka.",to-	ka	-me	to-	ka	-me	wafa	me	yaba	-himata	-mona	-ka,away-	go	-back.M	away-	go	-back.M	woolly_monkey(M)	3PL.O	pick_up	-FP.N.M	-REP.M	-DECL.M,He went there and picked up the monkeys.,,WORD_ALIGNED
a107,Wafa me wafa me me yabemetemone.,wafa	me	wafa	me	me	yaba	-hemete	-mone,woolly_monkey(M)	3PL	woolly_monkey(M)	3PL.O	3PL.S	pick_up	-FP.N.F	-REP.F,They picked up the monkeys.,,WORD_ALIGNED
a108,"Wafa me me yaba me wafa, fati one me tiwa hikana fati one me tiwa hikana ha me tiwa hikana, me kamemetemoneke.",wafa	me	me	yaba	me	wafa	fati	one	me	tiwa	hi-	ka-	na	fati	one	me	tiwa	hi-	ka-	na	haa	me	tiwa	hi-	ka-	na	me	ka	-ma	-hemete	-mone	-ke,woolly_monkey(M)	3PL.O	3PL.S	pick_up.F	3PL.S	woolly_monkey(M)	3SG.POSS.wife(F)	one.F	3PL.O	carry	OC-	COMIT-	AUX.LIST	3SG.POSS.wife(F)	other.F	3PL.O	carry	OC-	COMIT-	AUX.LIST	DEM	3PL.O	carry	OC-	COMIT-	AUX.LIST	3PL.S	come	-back	-FP.N.F	-REP.F	-DECL.F,"They picked up the monkeys. His one wife carried some of the monkeys, his other wife carried some of them, and he carried some of them. They came back.",,WORD_ALIGNED
a109,"Me kama me, me kamemetemoneke.",me	ka	-ma	me	me	ka	-ma	-hemete	-mone	-ke,3PL.S	come	-back.F	3PL.S	3PL.S	come	-back	-FP.N.F	-REP.F	-DECL.F,They came back.,,WORD_ALIGNED
a110,"Me kama me, kobo nama Bani me wete omatibe.",me	ka	-ma	me	kobo	na	-ma	bani	me	wete	o-	-mata	-be,3PL.S	come	-back.F	3PL.S	arrive	AUX	-back.F	animal(M)	3PL.O	tie	1SG.S-	-short_time	-IMMED.F,"They came back, and arrived. ""I'm going to tie up the monkeys.""",,WORD_ALIGNED
a111,Me te weye nikimibe.,me	tee	weye	na	-kima	-be,3PL.O	2PL.S	carry	AUX	-two	-IMMED.F,"""You will carry them.""",,WORD_ALIGNED
a112,Me one weweye kanahirini.,me	one	we-	weye	ka-	na	-hira	-ni,3PL	other.F	DUP-	be_carried	COMIT-	AUX	-NEG.F	-BKG.F,"""Aren't you going to carry any of them?""",,WORD_ALIGNED
a113,Ota ka me tatama rama nahi.,otaa	ka	me	ta-	tama	rama	na	-hi,1EX	POSS	3PL.S	DUP-	be_many	not_much	AUX	-IMP.F,"""Ours should be less.""",,WORD_ALIGNED
a114,Me me hikabarahaba me awine?,me	me	hi-	kaba	-ra	-haba	me	awine,3PL.O	3PL.S	OC-	eat	-NEG	-FUT.F	3PL.O	seem.F,"""You are the ones who are going to eat them.""",,WORD_ALIGNED
a115,Bani me wete nematamonaka.,bani	me	wete	na	-himata	-mona	-ka,animal(M)	3PL.O	tie	AUX	-FP.N.M	-REP.M	-DECL.M,He tied up the animals.,,WORD_ALIGNED
a116,"Wafa me wete ne, fati one me weye, fati one me weye, ha, me fama me weye hikana, kame, kame kame kame me kamemetemoneke.",wafa	me	wete	ne	fati	one	me	weye	fati	one	me	weye	haa	me	fama	me	weye	hi-	ka-	na	ka	-me	ka	-me	ka	-me	ka	-me	me	ka	-ma	-hemete	-mone	-ke,woolly_monkey(M)	3PL.O	tie	AUX.M	3SG.POSS.wife(F)	one.F	3PL.O	carry.LIST	3SG.POSS.wife(F)	other.F	3PL.O	carry.LIST	DEM	3PL.S	be_two.F	3PL.O	carry	OC-	COMIT-	AUX.LIST	come	-back.M	come	-back.M	come	-back.M	come	-back.M	3PL.S	come	-back	-FP.N.F	-REP.F	-DECL.F,"He tied up the monkeys. His one wife carried some, and his other wife carried some, and he carried two. He came back. They came back.",,WORD_ALIGNED
a117,"Me kama me, faya mera mera yori ne mera yori nematamonaka fahi wafa me fora ne ya.",me	ka	-ma	me	faya	mera	mera	yori	ne	mera	yori	na	-himata	-mona	-ka	fahi	wafa	me	fora	ne	ya,3PL.S	come	-back.F	3PL.S	so	3PL.O	3PL.O	have_sex_with	AUX.M	3PL.O	have_sex_with	AUX	-FP.N.M	-REP.M	-DECL.M	then	woolly_monkey(M)	3PL.O	shoot_with_blowgun	AUX.NOM.M	ADJU,They came back. He had sex with them where he had shot the monkeys.,,WORD_ALIGNED
a118,Mera yori nematamonaka.,mera	yori	na	-himata	-mona	-ka,3PL.O	have_sex_with	AUX	-FP.N.M	-REP.M	-DECL.M,He had sex with them.,,WORD_ALIGNED
a119,"Hiya, ehene kabateba yama omateya.",hiya	ehene	kaba	-tee	-hiba	yama	o-	-mate	-ya,come_on	victim_of.M	be_eaten	-HAB	-FUT.M	make	1SG.S-	-short_time.IMP.F	-now,"""Here, I will make someone whose game will be eaten.""",,WORD_ALIGNED
a120,Faya mera yori ne me yori ni abi ya kamematamona fahi.,faya	mera	yori	ne	me	yori	ni	ahabi	ya	ka	-ma	-himata	-mona	fahi,so	3PL.O	have_sex_with	AUX.M	3PL.S	be_laid	AUX.NFIN	end.NOM.F	ADJU	come	-back	-FP.N.M	-REP.M	then,"He had sex with them. When the sex with them was over, he came back.",,WORD_ALIGNED
a121,"Me kakama me, Hima me te weye nikima, te me yokoa mati.",me	ka-	ka	-ma	me	hima	me	tee	weye	na	-kima	tee	me	yokoa	mati,3PL.S	COMIT-	come	-back.F	3PL.S	let's_go	3PL.O	2PL.S	carry	AUX	-two	2PL.O	3PL.S	bring_misfortune_on.F	3PL.S,"They came back. ""Come on, you two carry them, the ones who made you suffer.""",,WORD_ALIGNED
a122,Me te kabibeya.,me	tee	kaba	-be	-ya,3PL.O	2PL.S	eat	-IMMED.F	-now,"""It's so you can eat them.""",,WORD_ALIGNED
a123,"Faya me, yana tone me yana tona me kama me, me kama me kobo namemetemoneke.",faya	me	yana	to-	ne	me	yana	to-	na	me	ka	-ma	me	me	ka	-ma	me	kobo	na	-ma	-hemete	-mone	-ke,so	3PL	start	CH-	AUX.M	3PL.S	start	CH-	AUX.F	3PL.S	come	-back.F	3PL.S	3PL.S	come	-back.F	3PL.S	arrive	AUX	-back	-FP.N.F	-REP.F	-DECL.F,"He was ready to leave. They were ready to leave. They came back, and arrived back.",,WORD_ALIGNED
a124,Tiwahiye tokomake fari.,ti-	wahiye	to-	ka	-make	faari,2SG.S-	hide_from.M	away-	go	-following	that_one.M,The [child] you hid from went away.,"Siko was talking to his wife. She had hid from a child, and the child couldn't find her and left.",WORD_ALIGNED
a125,Me kama me kokori kokori wafa me tokematamonaka ahi.,me	ka	-ma	me	kokori	kokori	wafa	me	toka	-himata	-mona	-ka	ahi,3PL.S	come	-back.F	3PL.S	3SG.POSS.father-in-law(M)	3SG.POSS.father-in-law(M)	woolly_monkey(M)	3PL.O	partially_burn	-FP.N.M	-REP.M	-DECL.M	then,"When they came back, his father-in-law singed the hair off the monkeys.",,WORD_ALIGNED
a126,"Me toke wafa me toke wafa me, bobi ne wafa me tana, yama niha, tana ya me were hikanemetemoneke ahi.",me	toke	wafa	me	toke	wafa	me	bobi	ne	wafa	me	tana	yama	niha	tana	ya	me	were	hi-	ka-	na	-hemete	-mone	-ke	ahi,3PL.O	partially_burn.M	woolly_monkey(M)	3PL.O	partially_burn.M	woolly_monkey(M)	3PL.O	slit	AUX.M	woolly_monkey(M)	3PL	roasting_rack(F)	make	CAUS.LIST	roasting_rack(F)	ADJU	3PL.O	throw	OC-	COMIT-	AUX	-FP.N.F	-REP.F	-DECL.F	then,"He singed the hair off them. He singed the hair off the monkeys. He cut up the monkeys. He made a roasting rack, too. He threw them onto the rack.",,WORD_ALIGNED
a127,"Manakobote me, tafemetemone fahi wafa me, wahati me yoti.",manakobote	me	tafa	-hemete	-mone	fahi	wafa	me	wahati	me	yoti,then	3PL.S	eat	-FP.N.F	-REP.F	then	woolly_monkey(M)	3PL.POSS	liver	3PL.POSS	intestines.F,"Then they ate, the monkeys' livers, their intestines.",,WORD_ALIGNED
a128,Me tafemetemoneke ahi wabori mati.,me	tafa	-hemete	-mone	-ke	ahi	wabori	mati,3PL.S	eat	-FP.N.F	-REP.F	-DECL.F	then	3SG.POSS.brother-in-law(M)	3PL,"They ate, his brothers-in-law.",,WORD_ALIGNED
a129,"Faya me tafa me, me tafi abemetemoneke fahi.",faya	me	tafa	me	me	tafi	ahaba	-hemete	-mone	-ke	fahi,so	3PL.S	eat.F	3PL.S	3PL.S	eat.NFIN	end	-FP.N.F	-REP.F	-DECL.F	then,"They ate, and they finished eating.",,WORD_ALIGNED
a130,"Sina me hisi na, sina me hisi na me amo na me, me amo nemetemoneke.",sina	me	hisi	na	sina	me	hisi	na	me	amo	na	me	me	amo	na	-hemete	-mone	-ke,snuff(F)	3PL.S	sniff	AUX.F	snuff(F)	3PL.S	sniff	AUX.F	3PL.S	sleep	AUX.F	3PL.S	3PL.S	sleep	AUX	-FP.N.F	-REP.F	-DECL.F,"They took snuff, and slept.",,WORD_ALIGNED
a131,"Me amo na me, yana tonaminatase, Aa yama yete onabone oke.",me	amo	na	me	yana	to-	na	-mina	-tase	aa	yama	yete	o-	na	-habone	o-	ke,3PL.S	sleep	AUX.F	3PL.S	start	CH-	AUX	-morning	-again.M	(pause)	thing(F)	hunt	1SG.S-	AUX	-INT.F	1SG.S-	DECL.F,"They slept. He was ready to go again the next morning. ""I'm going out hunting.""",,WORD_ALIGNED
a132,Yama yete tiyahi.,yama	yete	ti-	-yahi,thing(F)	hunt	2SG.S-	-DIST.IMP.F,"""Go hunting.""",,WORD_ALIGNED
a133,Yama tiwahara tini.,yama	ti-	awa	-hara	ti-	ni,thing(F)	2SG.S-	see	-IP.E.F	2SG.S-	BKG.F,"""You have seen the forest.""",,WORD_ALIGNED
a134,Fara e toki ka yama tiwahara tini.,fara	ee	to-	ki	ka	yama	ti-	awa	-hara	ti-	ni,same.F	1IN.S	away-	go.NOM.F	which	place(F)	2SG.S-	see	-IP.E.F	2SG.S-	BKG.F,"""You have seen where we go.""",,WORD_ALIGNED
a135,"Oko wabo me, oko wabo me ya otababana oke.",o-	ka	wabo	me	o-	ka	wabo	me	ya	o-	taba	-habana	o-	ke,1SG.POSS-	POSS	brother-in-law(M)	3PL	1SG.POSS-	POSS	brother-in-law(M)	3PL	ADJU	1SG.S-	be_together	-FUT.F	1SG.S-	DECL.F,"""I want my brothers-in-law to go with me.""",,WORD_ALIGNED
a136,Wabori me ya tabematamonane wabori mati.,wabori	me	ya	taba	-himata	-mona	-ne	wabori	mati,3SG.POSS.brother-in-law(M)	3PL	ADJU	be_together	-FP.N.M	-REP.M	-BKG.M	3SG.POSS.brother-in-law(M)	3PL,His brothers-in-law went with him.,,WORD_ALIGNED
a137,"Wabori me ya tabe toke, tokematamona.",wabori	me	ya	tabe	to-	ke	to-	ka	-himata	-mona,3SG.POSS.brother-in-law(M)	3PL	ADJU	be_together.M	away-	go.M	away-	go	-FP.N.M	-REP.M,His brothers-in-law went with him as he went out into the forest.,,WORD_ALIGNED
a138,"Toke, moni yana tonematamona.",to-	ke	moni	yana	to-	na	-himata	-mona,away-	go.M	sound	start	CH-	AUX	-FP.N.M	-REP.M,"As he went, it started making noise.",,WORD_ALIGNED
a139,Awi amaka.,awi	ama	-ka,tapir(M)	be	-DECL.M,"""It's a tapir.""",,WORD_ALIGNED
a140,Te awaraba nahi.,tee	awaraba	na	-hi,2PL.S	leave_something_alone	AUX	-IMP.F,"""Be quiet.""",,WORD_ALIGNED
a141,Te awaraba nahi.,tee	awaraba	na	-hi,2PL.S	leave_something_alone	AUX	-IMP.F,"""Be quiet.""",,WORD_ALIGNED
a142,Sa okobaya ha owa ta.,saa	o-	ka-	-ba	-ya	haa	owa	taa,shoot_with_arrow	1SG.S-	COMIT-	-IMMED.M	-now	DEM	1SG	contrast,"""I will hit it with an arrow.""",,WORD_ALIGNED
a143,Hibare mata owa te kakatomamatahi.,hibare	mata	owa	tee	ka-	katoma	-mata	-hi,wait	for_now	1SG.O	2PL.S	COMIT-	look_at	-short_time	-IMP.F,"""Wait, watch me.""",,WORD_ALIGNED
a144,Yama tani oha owa awine oke.,yama	tani	o-	ha	owa	awine	o-	ke,thing(F)	killer	1SG.S-	be.F	1SG.S	seem.F	1SG.S-	DECL.F,"""I'm a hunter.""",,WORD_ALIGNED
a145,"Awa baka ne wahi me yete hikane, owa wati yori tonematamona.",awa	baka	ne	wahi	me	yete	hi-	ka-	ne	owa	wati	yori	to-	na	-himata	-mona,wood(F)	break	AUX.M	stand.M	3PL.S	hunt	OC-	COMIT-	AUX.M	one.M	arrow(M)	insert	CH-	AUX	-FP.N.M	-REP.M,"They crept toward it as it stood, breaking twigs. One of them inserted an arrow in his bow.",,WORD_ALIGNED
a146,Hoka kabote nebonaha ra yama nimatamonane.,hoka	kabote	na	-hibona	-ha	ra	yama	niha-	-himata	-mona	-ne,yank	quickly	AUX	-INT.M	-DUP	O	do_before	CAUS-	-FP.N.M	-REP.M	-BKG.M,"[His brother-in-law] was going to shoot quickly, but he went first.",,WORD_ALIGNED
a147,Takai wa awi yora kamisematamonaka ahi.,takai_waa	awi	yora	ka-	-misa	-himata	-mona	-ka	ahi,(sound_of_arrow_hitting)	tapir(M)	jump	COMIT-	-up	-FP.N.M	-REP.M	-DECL.M	then,"""Takai wa."" The tapir jumped up.",,WORD_ALIGNED
a148,"Towakame, soni kerewe rebana.",to-	ka-	ka	-me	soni	kerewe	ra	-hibana,away-	COMIT-	go	-back.M	fall.NFIN	be_slow	NEG	-FUT.M,"It went a ways, hurt, and soon fell.",,WORD_ALIGNED
a149,Fariboti sa hikane rama ahi.,fariboti	saa	hi-	ka-	ne	rama	ahi,armpit	shoot_with_arrow	OC-	COMIT-	AUX.M	unusual	then,He hit it right in the armpit with the arrow.,,WORD_ALIGNED
a150,"Hima, okatomeba ama tafenoho.",hima	o-	katoma	-hiba	ama	tafa	-hino	-ho,let's_go	1SG.S-	damage	-FUT.M	SEC	eat	-IP.N.M	-DUP,"""Come on, I killed it as it was eating.""",,WORD_ALIGNED
a151,Hoka karaba omako amane.,hoka	ka-	-raba	o-	-mako	ama	-ne,yank	COMIT-	-a_bit	1SG.S-	-for_this_reason.M	SEC	-BKG.M,"""I really pulled the arrow hard on it!""",,WORD_ALIGNED
a152,"Wati ino foyahari hari, hari ino nokomisamari hari.",wati	ino	foya	-haari	haari	haari	ino	noko	-misa	-ma	-haari	haari,arrow(M)	point.M	be_inside	-look.M	that_one.M	that_one.M	point.M	point	-up	-back	-IP.E.M	that_one.M,"""The arrow point went inside, and turned up.""",,WORD_ALIGNED
a153,"Wati kote, wabori bete name, Wati, ino fawa tonaka.",wati	kote	wabori	bete	na	-me	wati	ino	fawa	to-	na	-ka,arrow(M)	piece	3SG.POSS.brother-in-law(M)	pull	AUX	-back.M	arrow(M)	point.M	disappear	CH-	AUX	-DECL.M,"His brother-in-law pulled out the arrow. ""The arrow point stayed in.""",,WORD_ALIGNED
a154,"Tiwa sa okana, ayata oko sowi foya ama o asima ya.",tiwa	saa	o-	ka-	na	ayata	o-	ka	sowi	foya	ama	o	asima	ya,2SG.O	shoot_with_arrow	1SG.S-	COMIT-	AUX.F	near(F)	1SG.POSS-	POSS	penis	be_inside.F	SEC	1SG.S	2SG.POSS.younger_sister(F)	ADJU,"""I hit you with an arrow. My penis went in all the way in your younger sisters.""",,WORD_ALIGNED
a155,Ati kakasiro raba re ati ama.,ati	ka-	kasiro	raba	re	ati	ama,voice	DUP-	persist	a_bit	NEG.M	voice	be,"""He is talking naughty.""",,WORD_ALIGNED
a156,"Me, awi me bobi nemetemoneke.",me	awi	me	bobi	na	-hemete	-mone	-ke,3PL	tapir(M)	3PL.S	slit	AUX	-FP.N.F	-REP.F	-DECL.F,They cut up the tapir.,,WORD_ALIGNED
a157,"Awi me bobi na awi, watakeno me bobi na awi me weye nemetemoneke ahi.",awi	me	bobi	na	awi	wataka	-hino	me	bobi	na	awi	me	weye	na	-hemete	-mone	-ke	ahi,tapir(M)	3PL.S	slit	AUX.F	tapir(M)	be_fatty	-IP.N.M	3PL.S	slit	AUX.F	tapir(M)	3PL.S	carry	AUX	-FP.N.F	-REP.F	-DECL.F	then,They cut up the tapir. They cut up the fat tapir. They carried the tapir.,,WORD_ALIGNED
a158,Haha homa haro.,haaha	homa	haaro,this.F	lie_on_ground.LIST	that_one.F,"""The head will stay here on the ground.""",,WORD_ALIGNED
a159,Haa tati homarama naho.,haa	tati	homa	-rama	na	-ho,DEM	head	lie_on_ground	-unusual	AUX	-IMP.M,"""Let its head stay here on the ground.""",,WORD_ALIGNED
a160,Tati okoso hikabeba amane.,tati	okoso	hi-	kaba	-hiba	ama	-ne,head	my_mother-in-law(F)	OC-	eat	-FUT.M	SEC	-BKG.M,"""My mother-in-law will eat its head.""",,WORD_ALIGNED
a161,Tati weye tinaho.,tati	weye	ti-	na	-ho,head	carry	2SG.S-	AUX	-IMP.M,"""You carry its head.""",,WORD_ALIGNED
a162,Tati weye oreba ama.,tati	weye	o-	-re	-hiba	ama,head	carry	1SG.S-	-raised_surface	-FUT.M	SEC,"""I will carry its head.""",,WORD_ALIGNED
a163,Owa tiwibeya hiba.,owa	ti-	awa	-be	-ya	hiba,1SG.O	2SG.S-	see	-IMMED.F	-now	wait,"""You will see me, wait.""",,WORD_ALIGNED
a164,Awi tati nemesematamonane.,awi	tati	na-	meseha	-himata	-mona	-ne,tapir(M)	head	CAUS-	lie_on_top	-FP.N.M	-REP.M	-BKG.M,He put the tapir's head on top of the full basket.,,WORD_ALIGNED
a165,Awi me nafi weye nemetemoneke ahi.,awi	me	nafi	weye	na	-hemete	-mone	-ke	ahi,tapir(M)	3PL.POSS	all	carry	AUX	-FP.N.F	-REP.F	-DECL.F	then,They all carried the tapir.,,WORD_ALIGNED
a166,Teme kaomarayaho.,teme	ka-	homa	-ra	-yaho,foot.M	COMIT-	lie_on_ground	-NEG	-DIST.IMP.M,"""Don't let the feet stay there on the ground.""",,WORD_ALIGNED
a167,Teme kabeba amaka.,teme	kaba	-hiba	ama	-ka,foot.M	be_eaten	-FUT.M	SEC	-DECL.M,"""The feet will be eaten.""",,WORD_ALIGNED
a168,Teme kabeba amane.,teme	kaba	-hiba	ama	-ne,foot.M	be_eaten	-FUT.M	SEC	-BKG.M,"""The feet will be eaten.""",,WORD_ALIGNED
a169,"Me, nafi, nafi e towakamaho.",me	nafi	nafi	ee	to-	ka-	ka	-ma	-ho,3PL	all	all	1IN.S	away-	COMIT-	go	-back	-DUP,"""Let's take it all.""",,WORD_ALIGNED
a170,Me hiwakamematamonaka.,me	hi-	ka-	ka	-ma	-himata	-mona	-ka,3PL.S	OC-	COMIT-	go	-back	-FP.N.M	-REP.M	-DECL.M,They took it.,,WORD_ALIGNED
a171,"Me hiwakame, kobo hikaname, Bani me me weye na me kamini.",me	hi-	ka-	ka	-me	kobo	hi-	ka-	na	-me	bani	me	me	weye	na	me	ka	-ma	-ni,3PL.S	OC-	COMIT-	go	-back.M	arrive	OC-	COMIT-	AUX	-back.M	animal(M)	3PL.O	3PL.S	carry	AUX.F	3PL.S	come	-back	-BKG.F,"They brought it, and arrived with it. ""They are coming back carrying game.""",,WORD_ALIGNED
a172,"Faya, Sawihi ene kakaba tohemate.",faya	sawihi	ehene	ka-	kaba	to-	ha	-mate,so	be_present.M	victim_of.M	DUP-	be_eaten	CH-	AUX	-short_time.M,"""While he is here, we are eating the game he kills.""",,WORD_ALIGNED
a173,"Fati naba toniharawe, naba toharawemetemoneke.",fati	naba	to-	niha-	-rawe	naba	to-	ha	-rawa	-hemete	-mone	-ke,3SG.POSS.wife(F)	pregnant	CH-	CAUS-	-FPL.M	pregnant	CH-	be	-FPL	-FP.N.F	-REP.F	-DECL.F,"He had impregnated his wives, they were pregnant.",,WORD_ALIGNED
a174,"Me nabati weye ni ya, faya ati yana tonematamona fahi.",me	nabati	weye	ni	ya	faya	ati	yana	to-	na	-himata	-mona	fahi,3PL.POSS	stomach	carry	AUX.NOM.F	ADJU	so	voice	start	CH-	AUX	-FP.N.M	-REP.M	then,He spoke to his pregnant wives.,,WORD_ALIGNED
a175,Himata nima te naba te amari?,himata	ni	-ma	tee	na	-haba	tee	ama	-ri,what?	AUX.NOM	-like	2PL.S	AUX	-FUT.F	2PL.S	SEC	-CQ.F,"""What are you going to do?""",,WORD_ALIGNED
a176,Tera owakamibana?,tera	o-	ka-	ka	-mi	-bana,2PL.O	1SG.S-	COMIT-	go	-back.F	-FUT,"""Shall I take you away?""",,WORD_ALIGNED
a177,E awarini.,ee	awa	-ra	-ni,1IN.S	see	-NEG	-BKG.F,"""I don't know.""",,WORD_ALIGNED
a178,Te owakamaba hiba.,tee	o-	ka-	ka	-ma	-haba	hiba,2PL.O	1SG.S-	COMIT-	go	-back	-FUT.F	wait,"""I will take you, wait.""",,WORD_ALIGNED
a179,"Okomi okomi ati omiti ya, okomi ati omiti ya okomi ati omitami ya okomi ati amosi ya, tera onakamabana oke.",okomi	okomi	ati	o-	miti	ya	okomi	ati	o-	miti	ya	okomi	ati	o-	mita	-mi	ya	okomi	ati	amosi	ya	tera	o-	na-	ka	-ma	-habana	o-	ke,my_mother(F)	my_mother(F)	voice	1SG.S-	hear.NOM.F	ADJU	my_mother(F)	voice	1SG.S-	hear.NOM.F	ADJU	my_mother(F)	voice	1SG.S-	hear	-back.NOM.F	ADJU	my_mother(F)	voice	be_good.NOM.F	ADJU	2PL.O	1SG.S-	CAUS-	come	-back	-FUT.F	1SG.S-	DECL.F,"""When I hear what my mother says, when I go there and hear what my mother says, if my mother agrees, I will come back to get you.""",,WORD_ALIGNED
a180,Tera onakamabana oni.,tera	o-	na-	ka	-ma	-habana	o-	ni,2PL.O	1SG.S-	CAUS-	come	-back	-FUT.F	1SG.S-	BKG.F,"""I will come back to get you.""",,WORD_ALIGNED
a181,"Tera onakamaharo, e tokomaro, amo onamiba ama ahi.",tera	o-	na-	ka	-ma	-haaro	ee	to-	ka	-ma	-haaro	amo	o-	na	-mi	-ba	ama	ahi,2PL.O	1SG.S-	CAUS-	come	-back	-PFUT.F	1IN.S	away-	go	-back	-PFUT.F	sleep	1SG.S-	AUX	-back.NOM.F	-FUT	be	then,"""When I have come back to get you, and we have gone...I will sleep here.""",,WORD_ALIGNED
a182,"Oko amo ni, owatoahaba owa awine oke.",o-	ka	amo	ni	o-	wato	-haba	owa	awine	o-	ke,1SG.POSS-	POSS	sleep	AUX.NFIN	1SG.S-	know	-FUT.F	1SG.S	seem.F	1SG.S-	DECL.F,"""I will know what day it will be.""",,WORD_ALIGNED
a183,"Mate ihaha ihi owasimi ya, ma owahama, onabana oke mata.",matehe	ihaha	ihi	o-	wasi	-mi	ya	maa	o-	-waha	-ma	o-	na	-habana	o-	ke	mata,children(F)	be_born.F	result_of.F	1SG.S-	find	-back.NOM.F	ADJU	stop	1SG.S-	-change	-back.LIST	1SG.S-	AUX	-FUT.F	1SG.S-	DECL.F	for_now,"""If the babies are growing up when I come back, I will not leave.""",,WORD_ALIGNED
a184,Mate fotamisi forima ni ya e tokomawahaba ereke.,matehe	fota	-misi	forima	ni	ya	ee	to-	ka	-ma	-waha	-haba	ere	-ke,children(F)	be_big	-up.NFIN	do_properly	AUX.NOM.F	ADJU	1IN.S	away-	go	-back	-change	-FUT.F	1IN.S	-DECL.F,"""When the children are finished growing up, we will leave.""",,WORD_ALIGNED
