ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a86,Haha onabana oke.,ha-	haa	o-	na	-habana	o-	ke,DUP-	call	1SG.S-	AUX	-FUT.F	1SG.S-	DECL.F,"""I'm going to call out.""",,WORD_ALIGNED
a87,Haha onabana oke ati nemetemoneni.,ha-	haa	o-	na	-habana	o-	ke	ati	na	-hemete	-mone	-ni,DUP-	call	1SG.S-	AUX	-FUT.F	1SG.S-	DECL.F	say	AUX	-FP.N.F	-REP.F	-BKG.F,"""I'm going to call out,"" she said.",,WORD_ALIGNED
a88,Me akara me akara me awinekene.,me	akara	me	akara	me	awine	-ke	-ne,3PL.S	be_satiated.F	3PL.S	be_satiated.F	3PL.S	seem.F	-DECL.F	-IRR.F,"""I think they are full now.""",,WORD_ALIGNED
a89,Me nabati fota awineni.,me	nabati	fota	awine	-ni,3PL.POSS	stomach	be_big.F	seem.F	-BKG.F,"""I think their stomachs are full.""",,WORD_ALIGNED
a90,Faya anoti anoti iha to kanematamonaka.,faya	anoti	anoti	iha	too	ka-	na	-himata	-mona	-ka,so	3SG.POSS_older_brother(M)	3SG.POSS_older_brother(M)	plant.sp(M)	pulverize	COMIT-	AUX	-FP.N.M	-REP.M	-DECL.M,Her older brother was making arrow poison.,,WORD_ALIGNED
a91,"Iha to kane ia iha were ne, ia were ne wati wati ino tokanayowe wati ino howe ne, wati ino howe nematamonaka.",iha	too	ka-	ne	iha	iha	were	ne	iha	were	ne	wati	wati	ino	to-	ka-	na-	yowe	wati	ino	howe	ne	wati	ino	howe	na	-himata	-mona	-ka,plant.sp(M)	pulverize	COMIT-	AUX.M	plant.sp(M)	plant.sp(M)	stir	AUX.M	plant.sp(M)	stir	AUX.M	arrow(M)	arrow(M)	point.M	CH-	COMIT-	CAUS-	burn.M	arrow(M)	point.M	wipe	AUX.M	arrow(M)	point.M	wipe	AUX	-FP.N.M	-REP.M	-DECL.M,He ground the iha in the mortar. He stirred the poison. He dried the arrow points. He put more poison on the arrow points.,,WORD_ALIGNED
a92,"Wati ino howe ne, wati ino hokowe, sare sare ini hokowaha, faya, bai abematamonaka.",wati	ino	howe	ne	wati	ino	hoko	-wee	sarehe	sarehe	ini	hoko	-waha	faya	bahi	ahaba	-himata	-mona	-ka,arrow(M)	point.M	wipe	AUX.M	arrow(M)	point.M	be_dry	-change.M	blowgun_dart(F)	blowgun_dart(F)	point.F	be_dry	-change.F	so	sun(M)	end	-FP.N.M	-REP.M	-DECL.M,"He put more poison on the arrow points. The arrow points were dry. The dart points were dry, too. The sun was going down.",,WORD_ALIGNED
a93,"Bai abe ya, so nebona, so nebona tokomakematamonaka.",bahi	ahabe	ya	soo	na	-hibona	soo	na	-hibona	to-	ka	-make	-himata	-mona	-ka,sun(M)	end.NOM.M	ADJU	urinate	AUX	-INT.M	urinate	AUX	-INT.M	away-	go	-following	-FP.N.M	-REP.M	-DECL.M,"When the sun was going down, he went to urinate.",,WORD_ALIGNED
a94,"Tokomake, tokomake, sowiri sowiri sota tonematamonaka.",to-	ka	-make	to-	ka	-make	sowiri	sowiri	sota	to-	na	-himata	-mona	-ka,away-	go	-following	away-	go	-following	penis	penis	remove	CH-	AUX	-FP.N.M	-REP.M	-DECL.M,"He went, and untied his penis.",,WORD_ALIGNED
a95,"Sowiri sota tone so ne we, so nematamonaka.",sowiri	sota	to-	ne	soo	ne	wee	soo	na	-himata	-mona	-ka,penis	remove	CH-	AUX.M	urinate	AUX.M	stand.M	urinate	AUX	-FP.N.M	-REP.M	-DECL.M,"He untied his penis, and stood urinating.",,WORD_ALIGNED
a96,"So ne, Heei inamati ati na, ha nemetemoneke ahi.",soo	ne	heei	inamati	ati	na	haa	na	-hemete	-mone	-ke	ahi,urinate	AUX.M	yoohoo	someone(F)	say	AUX.F	call	AUX	-FP.N.F	-REP.F	-DECL.F	then,"He was urinating. ""Heei,"" someone said. It was her calling.",,WORD_ALIGNED
a97,Ha nemetemoneke.,haa	na	-hemete	-mone	-ke,call	AUX	-FP.N.F	-REP.F	-DECL.F,She was calling.,,WORD_ALIGNED
a98,"Ha na ha ni, anoti himitemetemoneke.",haa	na	haa	ni	anoti	hi-	mita	-hemete	-mone	-ke,call	AUX.F	call	AUX.NFIN	3SG.POSS_older_brother(M)	OC-	hear	-FP.N.F	-REP.F	-DECL.F,"She was calling, and her older brother heard her calling.",,WORD_ALIGNED
a99,"Anoti ha ni himita, Ami, ami hinamati ha naka hari.",anoti	haa	ni	hi-	mita	ami	ami	hinamati	haa	na	-ka	haari,3SG.POSS_older_brother(M)	call	AUX.NFIN	OC-	hear.F	mother(F)	mother(F)	someone(M)	call	AUX.CONT.M	-DECL.M	that_one.M,"Her brother heard her calling. ""Mother, Mother someone is calling there.""",,WORD_ALIGNED
a100,"Ami hinamati ha na hari, okasima me taba me toki ya, ati nematamonaka.",ami	hinamati	haa	na	haari	okasima	me	taba	me	to-	ki	ya	ati	na	-himata	-mona	-ka,mother(F)	someone(M)	call	AUX.CONT.M	that_one.M	my_younger_sister(F)	3PL.S	be_together.F	3PL.S	away-	go.NOM.F	ADJU	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""Mother, someone is calling there, where my sister went with the others,"" he said.",,WORD_ALIGNED
a101,Okoto totowamake re ati amane.,okoto	to-	to-	awa	-make	re	ati	ama	-ne,my_daughter(F)	DUP-	away-	see	-following	NEG.M	voice	be	-BKG.M,"""Go look at my daughter.""",,WORD_ALIGNED
a102,Hiba.,hiba,wait,"""Wait.""",,WORD_ALIGNED
a103,"Tokome wati ino yoko tokaname, sare tafowe nawiname tokomakewematamona.",to-	ka	-me	wati	ino	yoko	to-	ka-	na	-me	sarehe	tafowe	na-	wina	-me	to-	ka	-make	-wee	-himata	-mona,away-	go	-back.M	arrow(M)	point.M	push	away-	COMIT-	AUX	-back.M	blowgun_dart(F)	wrapped	CAUS-	hang	-back.M	away-	go	-following	-change.M	-FP.N.M	-REP.M,He went. He put the arrow points in the sheath. He hung up the darts and went.,,WORD_ALIGNED
a104,Me totowamake omatibe.,me	to-	to-	awa	-make	o-	-mata	-be,3PL.O	DUP-	away-	see	-following	1SG.S-	-short_time	-IMMED.F,"""I'm going to take a look at them.""",,WORD_ALIGNED
a105,E famahi.,ee	fama	-hi,1IN.S	be_two	-IMP.F,"""Let's go together.""",,WORD_ALIGNED
a106,E famibe.,ee	fama	-be,1IN.S	be_two	-IMMED.F,"""Let's go together.""",,WORD_ALIGNED
a107,Tikamake.,ti-	ka	-make,2SG.S-	come	-following,"""Come along.""",,WORD_ALIGNED
a108,Me towakamakemetemoneke.,me	to-	ka-	ka	-make	-hemete	-mone	-ke,3PL.S	away-	COMIT-	go	-following	-FP.N.F	-REP.F	-DECL.F,The two of them went.,,WORD_ALIGNED
a109,"Me towakamakia me, towakamakemetemone.",me	to-	ka-	ka	-makia	me	to-	ka-	ka	-make	-hemete	-mone,3PL.S	away-	COMIT-	go	-following.F	3PL.S	away-	COMIT-	go	-following	-FP.N.F	-REP.F,They went.,,WORD_ALIGNED
a110,Hee ati nemetemoneke.,hee	ati	na	-hemete	-mone	-ke,hey	say	AUX	-FP.N.F	-REP.F	-DECL.F,"""Hee,"" she said.",,WORD_ALIGNED
a111,Ha nematamonane.,haa	na	-himata	-mona	-ne,call	AUX	-FP.N.M	-REP.M	-BKG.M,He called out.,,WORD_ALIGNED
a112,"Ha ni hine saine ati ne, tokomakematamona.",haa	ni	hine	sai	-ne	ati	ne	to-	ka	-make	-himata	-mona,call	AUX.NFIN	only	be_heard	-CONT.F	say	AUX.M	away-	go	-following	-FP.N.M	-REP.M,"""Just let her call,"" he said, and he went.",,WORD_ALIGNED
a113,"Me towakamakia me towakamakia me, me towakamakia me Inamati ha nari hari neme kari.",me	to-	ka-	ka	-makia	me	to-	ka-	ka	-makia	me	me	to-	ka-	ka	-makia	me	inamati	haa	na	-haari	haari	neme	kari,3PL.S	away-	COMIT-	go	-following.F	3PL.S	away-	COMIT-	go	-following.F	3PL.S	3PL.S	away-	COMIT-	go	-following.F	3PL.S	someone(M)	call	AUX	-look.M	that_one.M	up(F)	LOC.M,"They went. They went on. ""Someone is calling up there.""",,WORD_ALIGNED
a114,Wareha awineke neme ya.,waa	-reha	awine	-ke	neme	ya,stand	-raised_surface.F	seem.F	-DECL.F	up(F)	ADJU,"""I think she is standing up there.""",,WORD_ALIGNED
a115,"Faya ha ni saia me kakamake me, me tafa me yoro nemetemoneke ahi.",faya	haa	na	saiha	me	ka-	ka	-make	me	me	tafa	me	yoro	na	-hemete	-mone	-ke	ahi,so	call	AUX.NFIN	be_heard.F	3PL.S	COMIT-	come	-following	3PL.S	3PL.S	eat.F	3PL.S	sit	AUX	-FP.N.F	-REP.F	-DECL.F	there,"As her calling could be heard, they came. The two jaguars were sitting eating.",,WORD_ALIGNED
a116,Sobo me kabemetemoneke sobo haro.,sobo	me	kaba	-hemete	-mone	-ke	sobo	haaro,belly(F)	3PL.S	eat	-FP.N.F	-REP.F	-DECL.F	belly(F)	that_one.F,They were eating the bellies.,,WORD_ALIGNED
a117,Me sobori me kabehemetemone me fanawi sobori.,me	sobo	-ri	me	kaba	-hemete	-mone	me	fanawi	sobo	-ri,3PL.POSS	belly(F)	-PN	3PL.S	eat	-FP.N.F	-REP.F	3PL.POSS	women	belly(F)	-PN,"They were eating their bellies, the girls' bellies.",,WORD_ALIGNED
a118,"Me fanawi sobori me kaba me yoro na me akara rama ahi, me me wahati me yoti yoti yehe.",me	fanawi	sobo	-ri	me	kaba	me	yoro	na	me	akara	rama	ahi	me	me	wahati	me	yoti	yoti	yehe,3PL.POSS	women	belly(F)	-PN	3PL.S	eat.F	3PL.S	sit	AUX.F	3PL.S	be_satiated.F	unusual	then	3PL	3PL.POSS	liver	3PL.POSS	intestines.F	intestines.F	fat.F,"They were sitting eating the girls' bellies. They were full. The had eaten their livers, their intestines, the fat of their intestines.",,WORD_ALIGNED
a119,Me tafaha me yoro na me ni ya tasi namakimatamonaka.,me	tafaha	me	yoro	na	me	ni	ya	tasi	na	-maki	-himata	-mona	-ka,3PL.S	eat.F	3PL.S	sit	AUX.F	3PL	to	ADJU	emerge	AUX	-following	-FP.N.M	-REP.M	-DECL.M,He came to where they were sitting eating.,,WORD_ALIGNED
a120,"Yama aawa ne tasi namaki ki kabote nematamonaka, tafahi itahari ahi.",yama	a-	awa	ne	tasi	na	-maki	kii	kabote	na	-himata	-mona	-ka	tafahi	ita	-haari	ahi,thing(F)	DUP-	see	AUX.M	emerge	AUX	-following.M	look_at	quickly	AUX	-FP.N.M	-REP.M	-DECL.M	eat.M	sit	-IP.E.M	then,The jaguar looked. It looked at him as he appeared. It was sitting eating.,,WORD_ALIGNED
a121,Yana kabote nematamonaka ahi.,yana	kabote	na	-himata	-mona	-ka	ahi,get_up	quickly	AUX	-FP.N.M	-REP.M	-DECL.M	then,It got up quickly.,,WORD_ALIGNED
a122,"Wati, wati soba kabote nematamona ahi.",wati	wati	soba	kabote	na	-himata	-mona	ahi,arrow(M)	arrow(M)	pull_out	quickly	AUX	-FP.N.M	-REP.M	then,He quickly pulled out an arrow.,,WORD_ALIGNED
a123,"Owa wati soba nakebise yotobise, wati soba nakebisehimatamonaka ahi.",owa	wati	soba	na	-ke	-bise	yoto	-bise	wati	soba	na	-ke	-bisa	-himata	-mona	-ka	ahi,other.M	arrow(M)	pull_out	AUX	-coming	-also.M	follow	-also.M	arrow(M)	pull_out	AUX	-coming	-also	-FP.N.M	-REP.M	-DECL.M	then,"The other one behind him pulled out an arrow, too. He pulled out an arrow.",,WORD_ALIGNED
a124,"He me fito kanahabone me me sa hikanikimemetemoneke ahi, akare rama ahi.",hee	me	fito	ka-	na	-habone	me	me	saa	hi-	ka-	na	-kima	-hemete	-mone	-ke	ahi	akare	rama	ahi,3SG.O	3PL.S	rush	COMIT-	AUX	-INT.F	3PL.O	3PL.S	shoot_with_arrow	OC-	COMIT-	AUX	-two	-FP.N.F	-REP.F	-DECL.F	then	be_satiated.M	unusual	then,"They charged them, and they shot them with arrows. It was full.",,WORD_ALIGNED
a125,Kawa nawahare toke tosawitematamonaka ahi.,ka-	waa	na	-wahare	to-	ke	to-	sona	-wite	-himata	-mona	-ka	ahi,COMIT-	stand	AUX	-all_over	away-	go.M	away-	fall	-out	-FP.N.M	-REP.M	-DECL.M	then,It was staggering. It went a ways and collapsed.,,WORD_ALIGNED
a126,Owa sa hikabise towake tosawitematamona ahi.,owa	saa	hi-	ka-	-bise	to-	ka-	ke	to-	sona	-witi	-himata	-mona	ahi,other.M	shoot_with_arrow	OC-	COMIT-	-also.M	away-	COMIT-	go.M	away-	fall	-out	-FP.N.M	-REP.M	then,"The other one shot the other one, and it went a ways and collapsed.",,WORD_ALIGNED
a127,Me me hinafamemetemoneke.,me	me	hi-	na-	fama	-hemete	-mone	-ke,3PL.O	3PL.S	OC-	CAUS-	be_two	-FP.N.F	-REP.F	-DECL.F,They each killed one.,,WORD_ALIGNED
a128,"Me me hinafama me, me abemetemone fahi.",me	me	hi-	na-	fama	me	me	ahaba	-hemete	-mone	fahi,3PL.O	3PL.S	OC-	CAUS-	be_two.F	3PL.O	3PL.S	die	-FP.N.F	-REP.F	then,They each killed one. They died.,,WORD_ALIGNED
a129,Asima.,asima,younger_sister(F),"""Sister.""",,WORD_ALIGNED
a130,Haa?,haa,huh?,"""Huh?""","Siko started the girl's quote wrong, and immediately corrected it.",WORD_ALIGNED
a131,"Ayo, ayo ati nemetemone.",ayo	ayo	ati	na	-hemete	-mone,older_brother(M)	older_brother(M)	say	AUX	-FP.N.F	-REP.F,"""Brother, Brother,"" she said.",,WORD_ALIGNED
a132,Haa?,haa,huh?,"""What?""",,WORD_ALIGNED
a133,Efe ama tini?,efe	ama	ti-	ni,this.M	be	2SG.S-	BKG.F,"""Is it you?""",,WORD_ALIGNED
a134,Ee efe ama oke.,ee	efe	ama	o-	ke,yes	this.M	be	1SG.S-	DECL.F,"""Yes, it's me.""",,WORD_ALIGNED
a135,Efe ama oni.,efe	ama	o-	ni,this.M	be	1SG.S-	BKG.F,"""It's me.""",,WORD_ALIGNED
a136,Efe yokana ama tini?,efe	yokana	ama	ti-	ni,this.M	true	be	2SG.S-	BKG.F,"""Is it really you?""",,WORD_ALIGNED
a137,Efe ama oke.,efe	ama	o-	ke,this.M	be	1SG.S-	DECL.F,"""It's really me.""",,WORD_ALIGNED
a138,Tikisamahi.,ti-	ka	-risa	-ma	-hi,2SG.S-	come	-down	-back	-IMP.F,"""Come down.""",,WORD_ALIGNED
a139,"Faya hinakasima kisama, kisamemetemoneke.",faya	hinakasima	ka	-risa	-ma	ka	-risa	-ma	-hemete	-mone	-ke,so	3SG.POSS.younger_sister(F)	come	-down	-back.F	come	-down	-back	-FP.N.F	-REP.F	-DECL.F,So his sister came down.,,WORD_ALIGNED
a140,Faya anoti anoti baremona ati na anoti ki nemetemoneke wanaharo ahi neme ya.,faya	anoti	anoti	bare	-mona	ati	na	anoti	kii	na	-hemete	-mone	-ke	wana	-haaro	ahi	neme	ya,so	3SG.POSS_older_brother(M)	3SG.POSS_older_brother(M)	other.M	-REP.M	say	AUX.F	3SG.POSS_older_brother(M)	look_at	AUX	-FP.N.F	-REP.F	-DECL.F	be_attached	-IP.E.F	there	up(F)	ADJU,"She thought her brother was someone else. She looked at her brother, holding on up there.",,WORD_ALIGNED
a141,"Anoti ki na anoti, Haa okoyo ama nanoho.",anoti	kii	na	anoti	haa	okoyo	ama	na	-no	-ho,3SG.POSS_older_brother(M)	look_at	AUX.F	3SG.POSS_older_brother(M)	oh	my_older_brother(M)	be	AUX.NOM.M	-IP.N.M	-DUP,"She looked at her brother. ""Oh, it's my brother.""",,WORD_ALIGNED
a142,Kisamemetemoneke.,ka	-risa	-ma	-hemete	-mone	-ke,come	-down	-back	-FP.N.F	-REP.F	-DECL.F,She came down.,,WORD_ALIGNED
a143,"Kisama, hahi he ya famabise towamematamonaka hike ya, wabori.",ka	-risa	-ma	haahi	hee	ya	fama	-bise	to-	waa	-ma	-himata	-mona	-ka	hike	ya	wabori,come	-down	-back.F	this_one.M	3SG	ADJU	be_with	-also.M	away-	stand	-back	-FP.N.M	-REP.M	-DECL.M	far	ADJU	3SG.POSS.brother-in-law(M),"She came down. The one who was with him was standing a ways away, his brother-in-law.",,WORD_ALIGNED
a144,"Faya kisama, Ayo, owati me kasawaria me, yome me me kabineni.",faya	ka	-risa	-ma	ayo	o-	ati	me	ka-	sawariha	me	yomee	me	me	kaba	-ne	-ni,so	come	-down	-back.F	older_brother(M)	1SG.POSS-	voice	3PL.S	COMIT-	frustrate.F	3PL.S	jaguar(M)	3PL.O	3PL.S	eat	-CONT.F	-BKG.F,"She came down. ""Brother, they wouldn't listen to me, and the jaguars ate them.""",,WORD_ALIGNED
a145,Ohi nemetemoneke.,ohi	na	-hemete	-mone	-ke,cry	AUX	-FP.N.F	-REP.F	-DECL.F,She cried.,,WORD_ALIGNED
a146,Ohi ni ati saihemetemoneni.,ohi	ni	ati	sai	-hemete	-mone	-ni,cry	AUX.NFIN	voice	be_heard	-FP.N.F	-REP.F	-BKG.F,She could be heard crying.,,WORD_ALIGNED
a147,Okomi ama ahi.,o-	ka	-mi	ama	ahi,1SG.S-	come	-back.NOM.F	be	here,"""I was coming back.""",,WORD_ALIGNED
a148,"Okoma okomi ka, watawabona tama one me owa me owa me hose kana owa me nayawa, okomara oni.",o-	ka	-ma	okomi	ka	watawa	-bona	tama	o-	ne	me	owa	me	owa	me	hose	ka-	na	owa	me	na-	yawa	o-	ka	-ma	-hara	o-	ni,1SG.S-	come	-back.F	my_mother(F)	POSS	bihi_fruit(M)	-INT.M	hold_onto	1SG.S-	AUX.M	3PL	1SG.O	3PL.S	1SG.O	3PL.S	pull_out	COMIT-	AUX.F	1SG.O	3PL.S	CAUS-	be_upset.F	1SG.S-	come	-back	-IP.E.F	1SG.S-	BKG.F,"""I was coming back. I was holding bihi fruits in my hand for my mother, and they took them from me and made me mad, so I came back.""",,WORD_ALIGNED
a149,Okoma yome me owasimi ama ahi.,o-	ka	-ma	yomee	me	o-	wasi	-mi	ama	ahi,1SG.S-	come	-back.F	jaguar(M)	3PL.O	1SG.S-	find	-back.NOM.F	be	here,"""As I was coming back, I came upon the jaguars here.""",,WORD_ALIGNED
a150,Me owasima me siwa nani me awe bere nine haro.,me	o-	wasi	-ma	me	siwa	na	-hani	me	awe	bere	na	-ne	haaro,3PL.O	1SG.S-	find	-back.F	3PL.S	play	AUX	-IP.N.F	3PL.POSS	wood.F	be_across	AUX	-CONT.F	that_one.F,"""I came upon them playing, their log is across the path here.""",,WORD_ALIGNED
a151,"Fara me awe ya me, ta torineni.",fara	me	awe	ya	me	taa	to-	-ri	-ne	-ni,same.F	3PL.POSS	wood.F	ADJU	3PL.S	be_piled_up	CH-	-raised_surface	-CONT.F	-BKG.F,"""They are lying there by their log.""",,WORD_ALIGNED
a152,Faya ohi nemetemoneke.,faya	ohi	na	-hemete	-mone	-ke,so	cry	AUX	-FP.N.F	-REP.F	-DECL.F,Then she cried.,,WORD_ALIGNED
a153,Ohi ni ati saihemetemoneke.,ohi	ni	ati	sai	-hemete	-mone	-ke,cry	AUX.NFIN	voice	be_heard	-FP.N.F	-REP.F	-DECL.F,She could be heard crying.,,WORD_ALIGNED
a154,"Faya wete onama okoma, ota ota tokabone owati me kasawariha, me yowiri ni kama me ama ahi.",faya	wete	o-	na	-ma	o-	ka	-ma	otaa	otaa	to-	ka	-habone	o-	ati	me	ka-	sawariha	me	yowiri	ni	ka	-ma	me	ama	ahi,so	return	1SG.S-	AUX	-back.F	1SG.S-	go	-back.F	1EX	1EX.S	away-	go	-INT.F	1SG.POSS-	voice	3PL.S	COMIT-	frustrate.F	3PL.S	sing_woman's_song	AUX.NFIN	come	-back.F	3PL.POSS	SEC	here,"""I went back there. I wanted for us to go away, but they wouldn't listen to me. They came singing here.""",,WORD_ALIGNED
a155,"Me yowiri ni kama me, yama me ahi nawahineni.",me	yowiri	ni	ka	-ma	me	yama	me	ahi	na	-waha	-ne	-ni,3PL.S	sing_woman's_song	AUX.NFIN	come	-back.F	3PL.POSS	thing(F)	3PL.S	work_on	AUX	-change	-CONT.F	-BKG.F,"""They came along singing. Now there is no more work for them to do.""",,WORD_ALIGNED
a156,"Faya, me Hima tai tiama.",faya	me	hima	tai	ti-	ha	-ma,so	3PL	let's_go	be_ahead	2SG.S-	AUX	-back,"""Come on, you go first.""",,WORD_ALIGNED
a157,Me mata nemetemoneke.,me	mata	na	-hemete	-mone	-ke,3PL.S	lie	AUX	-FP.N.F	-REP.F	-DECL.F,The two of them were lying there.,,WORD_ALIGNED
a158,Me mata na me me hekanakosemetemoneke.,me	mata	na	me	me	hi-	ka-	kana	-kosa	-hemete	-mone	-ke,3PL.S	lie	AUX.F	3PL.O	3PL.S	OC-	COMIT-	leave	-middle	-FP.N.F	-REP.F	-DECL.F,They left them lying on the ground.,,WORD_ALIGNED
a159,Hima te tai tokahama.,hima	tee	tai	to-	ka-	ha	-ma,let's_go	2PL.S	be_ahead	CH-	COMIT-	AUX	-back,"""Come on, you two go on first.""",,WORD_ALIGNED
a160,"Faya me kama me, oohi tosi nemetemoneke nakiri tabiyorawaha.",faya	me	ka	-ma	me	o-	ohi	to-	-sii	na	-hemete	-mone	-ke	nakiri	tabiyo	-rawa	-ha,so	3PL.S	come	-back.F	3PL.S	DUP-	cry	CH-	-slowly_along_the_way	AUX	-FP.N.F	-REP.F	-DECL.F	3SG.POSS.brother's_wife(F)	absence	-FPL	-DUP,So they came back. She was crying for her sisters-in-law along the way.,,WORD_ALIGNED
a161,"Faya ohi ni kama, me kobo namemetemoneni.",faya	ohi	ni	ka	-ma	me	kobo	na	-ma	-hemete	-mone	-ni,so	cry	AUX.NFIN	come	-back.F	3PL.S	arrive	AUX	-back	-FP.N.F	-REP.F	-BKG.F,She came back crying. They arrived back.,,WORD_ALIGNED
a162,Ohi ya ohi nemetemoneke ahi.,ohi	ya	ohi	na	-hemete	-mone	-ke	ahi,crying(F)	ADJU	cry	AUX	-FP.N.F	-REP.F	-DECL.F	then,She was crying.,,WORD_ALIGNED
a163,"Haha me ka ami, me ka mate tamine me mita me ohi nemetemone me nafi.",haaha	me	ka	ami	me	ka	matehe	tamine	me	mita	me	ohi	na	-hemete	-mone	me	nafi,this.F	3PL	POSS	mother(F)	3PL	POSS	children(F)	news_about	3PL.S	hear.F	3PL.S	cry	AUX	-FP.N.F	-REP.F	3PL.POSS	all,"When the mothers heard about their children, they cried, all of them.",,WORD_ALIGNED
a164,Me nafi ohi nemetemoneke.,me	nafi	ohi	na	-hemete	-mone	-ke,3PL.POSS	all	cry	AUX	-FP.N.F	-REP.F	-DECL.F,All of them cried.,,WORD_ALIGNED
a165,Aya okotora okotora ohi ni ati nemetemoneke ahi.,aya	okoto	-ra	okoto	-ra	ohi	ni	ati	na	-hemete	-mone	-ke	ahi,(expression_of_pain)	my_daughter(F)	-NPQ	my_daughter(F)	-NPQ	cry	AUX.NFIN	say	AUX	-FP.N.F	-REP.F	-DECL.F	then,"""Aya, my daughter, my daughter,"" they said, crying.",,WORD_ALIGNED
a166,Me okayawarani.,me	o-	ka-	yawa	-hara	-ni,3PL.O	1SG.S-	COMIT-	be_upset	-IP.E.F	-BKG.F,"""I wanted to save them.""",,WORD_ALIGNED
a167,"Me, me ati hiyararake.",me	me	ati	hiya	-ra	-hara	-ke,3PL	3PL.POSS	voice	be_bad	-NEG	-IP.E.F	-DECL.F,"""They refused.""",,WORD_ALIGNED
a168,Owa me yokohene me amani.,owa	me	yoko	-hene	me	ama	-ni,1SG.O	3PL.S	bring_misfortune_on	-IRR.F	3PL.S	SEC	-BKG.F,"""They almost caused me misfortune.""",,WORD_ALIGNED
a169,"Owa me yokohene me, yama siwa narawani owasimarawani, ohi ni ati nemetemoneke.",owa	me	yoko	-hene	me	yama	siwa	na	-rawa	-hani	o-	wasi	-ma	-rawa	-hani	ohi	ni	ati	na	-hemete	-mone	-ke,1SG.O	3PL.S	bring_misfortune_on	-IRR.F	3PL.S	thing(F)	play	AUX	-FPL	-IP.N.F	1SG.S-	find	-back	-FPL	-IP.N.F	cry	AUX.NFIN	say	AUX	-FP.N.F	-REP.F	-DECL.F,"""They almost caused me misfortune. I came upon the jaguars playing,"" she said, crying.",,WORD_ALIGNED
a170,Ohi ya hiyaremetemoneni.,ohi	ya	hiyara	-hemete	-mone	-ni,crying(F)	ADJU	speak	-FP.N.F	-REP.F	-BKG.F,She was crying while she talked.,,WORD_ALIGNED
a171,"Me okeyehamone me ati na me ota me nakamakehamone me ati na me, oko kana ni tokoma me owakabone me ati hiyara me owa me fiya tonamarani.",me	o-	keyeha	-hamone	me	ati	na	me	otaa	me	na-	ka	-make	-hamone	me	ati	na	me	o-	ka	kana	ni	to-	ka	-ma	me	o-	ka-	ka	-habone	me	ati	hiya	-ra	me	owa	me	fiya	to-	na	-ma	-hara	-ni,3PL.O	1SG.S-	deceive	-REP.F	3PL.S	say	AUX.F	3PL.S	1EX.O	3PL.S	CAUS-	come	-following	-REP.F	3PL.S	say	AUX.F	3PL.S	1SG.POSS-	POSS	run	AUX.NFIN	away-	go	-back.F	3PL.O	1SG.S-	COMIT-	go	-INT.F	3PL.POSS	voice	be_bad	-NEG.F	3PL.POSS	1SG.O	3PL.S	pass	away-	AUX	-back	-IP.E.F	-BKG.F,"""They said I was fooling them. They said some men were coming after us. I went running. I wanted to take them, but they refused. They passed by me.""",,WORD_ALIGNED
a172,"Owa me fiya tonama me, yome me me waka hinarani.",owa	me	fiya	to-	na	-ma	me	yomee	me	me	waka	hi-	na	-hara	-ni,1SG.O	3PL.S	pass	away-	AUX	-back.F	3PL.S	jaguar(M)	3PL.O	3PL.S	kill	OC-	AUX	-IP.E.F	-BKG.F,"""They passed by me, and the jaguars killed them.""",,WORD_ALIGNED
a173,"Faya me nowati ya oyotomakia okomisawite, okomisawiteara oni.",faya	me	nowati	ya	o-	yoto	-makia	o-	ka	-misa	-wite	o-	ka	-misa	-wite	-hara	o-	ni,so	3PL.POSS	behind	ADJU	1SG.S-	follow	-following.F	1SG.S-	go	-up	-out	1SG.S-	go	-up	-out	-IP.E.F	1SG.S-	BKG.F,"""I came on behind them, and I climbed a tree.""",,WORD_ALIGNED
a174,"Okomisawite, me, tafi ati okomita owitare, bai abamako oko ha ni yana tonahara oni.",o-	ka	-misa	-wite	me	tafi	ati	o-	ka-	mita	o-	ita	-re	bahi	ahaba	-mako	o-	ka	haa	ni	yana	to-	na	-hara	o-	ni,1SG.S-	go	-up	-out	3PL.S	eat.NFIN	voice	1SG.S-	COMIT-	hear.F	1SG.S-	sit	-raised_surface	sun(M)	end	-for_this_reason.M	1SG.POSS-	POSS	call	AUX.NFIN	start	CH-	AUX	-IP.E.F	1SG.POSS-	BKG.F,"""I climbed the tree and heard them eating as I sat there. After the sun was setting I started calling out.""",,WORD_ALIGNED
a175,Bai abe ehene faya oko ha ni yana na.,bahi	ahabe	ehene	faya	o-	ka	haa	ni	yana	na,sun(M)	end.M	because_of.M	so	1SG.POSS-	POSS	call	AUX.NFIN	start	AUX.F,"""I started calling out when the sun was going down.""",,WORD_ALIGNED
a176,Tika ha ni ayo mitaharene so nebona tokomakehari.,ti-	ka	haa	ni	ayo	mita	-hare	-ne	soo	na	-hibona	to-	ka	-make	-haari,2SG.POSS-	POSS	call	AUX.NFIN	2SG.POSS.older brother(M)	hear	-IP.E.M	-BKG.M	urinate	AUX	-INT.M	away-	go	-following	-IP.E.M,"""Your brother heard you calling when he went to urinate.""",,WORD_ALIGNED
