ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a109,Iti bote towakamakimatamonahane me hikatomahari.,iti	bote	to-	ka-	ka	-maki	-himata	-mona	-ha	-ne	me	hi-	katoma	-haari,grandfather(M)	old	away-	COMIT-	go	-following	-FP.N.M	-REP.M	-DUP	-BKG.M	3PL.S	OC-	attack	-IP.E.M,The old man went home. He had been treated rough.,,WORD_ALIGNED
a110,"Iti bote towakamaki Hoo, awa boni te ka kanani owa yokoha okomakine o.",iti	bote	to-	ka-	ka	-maki	hoo	awa	boni	tee	kaa	ka-	na	-hani	owa	yokoha	o-	ka	-maki	-ne	o,grandfather(M)	old	away-	COMIT-	go	-following.M	whew	tree(F)	fruit.F	2PL.S	chop	COMIT-	AUX	-IP.N.F	1SG.O	bring_misfortune_on.F	1SG.S-	come	-following	-CONT.F	1SG.S,"The old man went home. ""Whew, the fruits that you chopped down caused problems for me, and now I have come back.""",,WORD_ALIGNED
a111,Inamati owa katome tokome ahi.,inamati	owa	katome	to-	ka	-me	ahi,spirit(M)	1SG.O	attack.M	away-	go	-back.NOM.M	there,"""The spirit was rough with me, and he has gone away.""",,WORD_ALIGNED
a112,"Bama yokohori te awebona one yokohori fawa ne, bowi owa yokohiba te ka kanani te.",bahama	yokohori	tee	awa	-hibona	o-	ne	yokohori	fawa	ne	bowi	owa	yoko	-hiba	tee	kaa	ka-	na	-hani	tee,fish.sp(M)	barb	2PL.S	see	-INT.M	1SG.S-	say.M	barb	disappear	AUX.M	tree.sp(M)	1SG.O	bring_misfortune_on	-FUT.M	2PL.S	chop	COMIT-	AUX	-IP.N.F	2PL.S,"""I wanted you to see the bahama barb, but it got lost, after you cut down the bowi tree that caused problems for me.""",,WORD_ALIGNED
a113,"Faya me, me hora hinematamonane.",faya	me	me	hora	hi-	na	-himata	-mona	-ne,so	3PL	3PL.S	scold	OC-	AUX	-FP.N.M	-REP.M	-BKG.M,Then they criticized him.,,WORD_ALIGNED
a114,Tiomakosi toe tira inamati tiwa towakamawa nanoho.,ti-	homa	-kosa	to-	ha	ti-	-ra	inamati	tiwa	to-	ka-	ka	-ma	-waha	na	-no	-ho,2SG.S-	lie_on_ground	-middle	CH-	AUX	2SG.S-	-NEG.F	spirit(M)	2SG.O	away-	COMIT-	go	-back	-change.CONT.M	AUX.NOM.M	-IP.N.M	-DUP,"""You were left lying on the ground by yourself, and the spirit took you away.""",,WORD_ALIGNED
a115,Okomakeabone yana onara oni.,o-	ka	-make	-habone	yana	o-	na	-hara	o-	ni,1SG.S-	come	-following	-INT.F	start	1SG.S-	AUX	-IP.E.F	1SG.S-	BKG.F,"""I was about to come back.""",,WORD_ALIGNED
a116,Yana ona inamati owa bata kanarene ati kane.,yana	o-	na	inamati	owa	bata	ka-	na	-hare	-ne	ati	kane,start	1SG.S-	say.F	spirit(M)	1SG.O	surprise	COMIT-	AUX	-IP.E.M	-BKG.M	say	(?).M,"""I was ready, and then the spirit surprised me,"" he said.",,WORD_ALIGNED
a117,"Hiyara, hiyara kaminamaki hiyarematamonahane.",hiyara	hiyara	kamina	-maki	hiyara	-himata	-mona	-ha	-ne,story(F)	story(F)	tell	-following.M	speak	-FP.N.M	-REP.M	-DUP	-BKG.M,"He spoke, telling the story after coming back.",,WORD_ALIGNED
a118,Siraba haro me fanawi kakini.,siraba	haro	me	fanawi	ka-	ka	-ki	-ni,fish.sp(F)	be_boiled.NFIN	3PL.S	women	COMIT-	come	-coming	-BKG.F,"""The women brought boiled siraba fish.""",,WORD_ALIGNED
a119,"Siraba haro okobabone, inamati owa kayawe owa katomawaha.",siraba	haro	o-	kaba	-habone	inamati	owa	ka-	yawe	owa	katoma	-waha,fish.sp(F)	be_boiled.NFIN	1SG.S-	eat	-INT.F	spirit(M)	1SG.O	COMIT-	be_upset.M	1SG.O	attack	-change.CONT.M,"""The spirit wouldn't let me eat the boiled siraba fish. He was rough with me.""",,WORD_ALIGNED
a120,Siraba haro yowamisarawaharani yiwa tebe ya ati nematamonahane.,siraba	haro	yowa	-misa	-rawa	-hara	-ni	yiwaha_tebe	ya	ati	na	-himata	-mona	-ha	-ne,fish.sp(F)	be_boiled.NFIN	reach	-up	-FPL	-IP.E.F	-BKG.F	ceramic_pot(F)	ADJU	say	AUX	-FP.N.M	-REP.M	-DUP	-BKG.M,"""The boiled siraba fish filled the pot,"" he said.",,WORD_ALIGNED
