ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a98,"Faya, aba sa kane aba tati ba naremake Okomini.",faya	aba	saa	ka-	ne	aba	tati	baa	na	-re	-make	o-	ka	-ma	-ni,so	fish(M)	shoot_with_arrow	COMIT-	AUX.M	fish(M)	head	hit	AUX	-raised_surface	-following	1SG.S-	go	-back	-BKG.F,"He speared a fish, and hit the fish on the head. ""I'm going.""",,WORD_ALIGNED
a99,Aba me te tina.,aba	me	tee	ti-	na,fish(M)	3PL.O	put_inside	2SG.S-	AUX,"""You put the fish in the basket.""",,WORD_ALIGNED
a100,Banimona e towamibe.,bani	-mona	ee	to-	awa	-ma	-be,animal(M)	-REP.M	1IN.S	away-	see	-back	-IMMED.F,"""Let's go look at the animal.""",,WORD_ALIGNED
a101,"Banimona me towamabone me, me yana tokanemetemonehe.",bani	-mona	me	to-	awa	-ma	-habone	me	me	yana	to-	ka-	na	-hemete	-mone	-he,animal(M)	-REP.M	3PL.S	away-	see	-back	-INT.F	3PL	3PL.S	start	CH-	COMIT-	AUX	-FP.N.F	-REP.F	-DUP,They were ready to go look at the animal.,,WORD_ALIGNED
a102,Me yana tokana me towakamemetemone.,me	yana	to-	ka-	na	me	to-	ka-	ka	-ma	-hemete	-mone,3PL.S	start	CH-	COMIT-	AUX.F	3PL.S	away-	COMIT-	go	-back	-FP.N.F	-REP.F,"They were ready, and they went.",,WORD_ALIGNED
a103,"Me yana tokana me towakama me, Bani homa hari ati nemetemone.",me	yana	to-	ka-	na	me	to-	ka-	ka	-ma	me	bani	homa	haari	ati	na	-hemete	-mone,3PL.S	start	CH-	COMIT-	AUX.F	3PL.S	away-	COMIT-	go	-back.F	3PL.S	animal(M)	lie_on_ground.CONT.M	that_one.M	say	AUX	-FP.N.F	-REP.F,"They were ready, and they went. ""The animal is there on the ground,"" she said.",,WORD_ALIGNED
a104,Bani bani homari ha.,bani	bani	homa	-haari	haa,animal(M)	animal(M)	lie_on_ground	-look.M	DEM,"""Look, the animal is there on the ground.""",,WORD_ALIGNED
a105,Bani hine ya aweba ama nikani.,bani	hine	ya	awa	-hiba	ama	na	-kani,animal(M)	only	ADJU	see	-FUT.M	be	AUX	-CNTRFACT,He didn't want to just look at the animal.,,WORD_ALIGNED
a106,Maka ehene ki nematamona ahi.,maka	ehene	kii	na	-himata	-mona	ahi,monster(M)	victim_of.M	look_at	AUX	-FP.N.M	-REP.M	then,He looked at the kill of the monster.,,WORD_ALIGNED
a107,"Maka ehene ki ne, Bani e awareno abeno ama.",maka	ehene	kii	ne	bani	ee	awa	-ra	-hino	ahaba	-hino	ama,monster(M)	victim_of.M	look_at	AUX.M	animal(M)	1IN.S	see	-NEG	-IP.N.M	die	-IP.N.M	SEC,"He looked at the kill of the monster. ""We don't know how the animal died.""",,WORD_ALIGNED
a108,Kabehibana.,kaba	-hibana,be_eaten	-FUT.M,"""It will be eaten.""",,WORD_ALIGNED
a109,Wete omataba.,wete	o-	-mata	-ba,tie	1SG.S-	-short_time	-IMMED.M,"""I will tie it up.""",,WORD_ALIGNED
a110,Mato tore nise bato wete nematamona ahi.,mato	tore	na	-rise	bato	wete	na	-himata	-mona	ahi,vine(F)	pull	AUX	-down.M	deer(M)	tie	AUX	-FP.N.M	-REP.M	then,"He pulled down some vines, and tied up the deer.",,WORD_ALIGNED
a111,"Bato wete ne, bato wete nematamonane.",bato	wete	ne	bato	wete	na	-himata	-mona	-ne,deer(M)	tie	AUX.M	deer(M)	tie	AUX	-FP.N.M	-REP.M	-BKG.M,He tied up the deer.,,WORD_ALIGNED
a112,"Bato wete ne, Maiko yama Maiko yama yana na ihi toa awine aya ati nemetemoneni.",bato	wete	ne	Maiko	yama	Maiko	yama	yana	na	ihi	to-	ha	awine	aya	ati	na	-hemete	-mone	-ni,deer(M)	tie	AUX.M	Maiko(M)	thing(F)	Maiko(M)	thing(F)	get_up	AUX.F	victim_of.F	CH-	be.F	seem.F	when	say	AUX	-FP.N.F	-REP.F	-BKG.F,"He tied up the deer. ""Maiko, I think it was killed by the thing that flew away,"" she said.",,WORD_ALIGNED
a113,Fe ehene amarabana.,fee	ehene	ama	-ra	-habana,3SG.POSS	victim_of.M	be	-NEG	-FUT.F,"""It was killed by it.""",,WORD_ALIGNED
a114,Maka ehene toe awane.,maka	ehene	to-	he	awa	-ne,monster(M)	victim_of.M	CH-	be.M	seem.M	-BKG.M,"""It was killed by the monster.""",,WORD_ALIGNED
a115,"Maka ene toe awa, ba.",maka	ehene	to-	he	awa	hiba,monster(M)	victim_of.M	CH-	be.M	seem.M	wait,"""It was killed by the monster.""",,WORD_ALIGNED
a116,"Efe ene toe awa, bato.",efe	ehene	to-	he	awa	bato,this.M	victim_of.M	CH-	be.M	seem.M	deer(M),"""The deer was killed by it.""",,WORD_ALIGNED
a117,Tai tiama.,tai	ti-	ha	-ma,be_ahead	2SG.S-	AUX	-back,"""Go on ahead.""",,WORD_ALIGNED
a118,Weye omataba.,weye	o-	-mata	-ba,carry	1SG.S-	-short_time	-IMMED.M,"""I'm going to carry it.""",,WORD_ALIGNED
a119,Bato weye namisebona bato bao kanematamona ahi bao bao bao bao bao bao.,bato	weye	na	-misa	-hibona	bato	bao	ka-	na	-himata	-mona	ahi	bao	bao	bao	bao	bao	bao,deer(M)	carry	AUX	-up	-INT.M	deer(M)	come_down	COMIT-	AUX	-FP.N.M	-REP.M	then	(sound_of_feet_hitting_ground)	(sound_of_feet_hitting_ground)	(sound_of_feet_hitting_ground)	(sound_of_feet_hitting_ground)	(sound_of_feet_hitting_ground)	(sound_of_feet_hitting_ground),"He hit his feet on the ground in order to lift the deer onto his back, bao, bao bao.",,WORD_ALIGNED
a120,Owa tama kabana.,owa	tama	ka-	-bana,1SG.O	hold_onto	COMIT.M-	-FUT,"""It is holding me back.""",,WORD_ALIGNED
a121,Owa tama kabana ati nematamona ahi.,owa	tama	ka-	-bana	ati	na	-himata	-mona	ahi,1SG.O	hold_onto	COMIT.M-	-FUT	say	AUX	-FP.N.M	-REP.M	then,"""It is holding me back,"" he said.",,WORD_ALIGNED
a122,Owa tama kabana ati nematamonane.,owa	tama	ka-	-bana	ati	na	-himata	-mona	-ne,1SG.O	hold_onto	COMIT.M-	-FUT	say	AUX	-FP.N.M	-REP.M	-BKG.M,"""It is holding me back,"" he said.",,WORD_ALIGNED
a123,Sa kabote nematamona ahi.,saa	kabote	na	-himata	-mona	ahi,release	quickly	AUX	-FP.N.M	-REP.M	then,It let go.,,WORD_ALIGNED
a124,Maiko bato weye ne kamakimatamona amaka waha.,Maiko	bato	weye	ne	ka	-maki	-himata	-mona	ama	-ka	waha,Maiko(M)	deer(M)	carry	AUX.M	come	-following	-FP.N.M	-REP.M	SEC	-DECL.M	now,"Maiko carried the deer, and he finally came to where his wife was.",,WORD_ALIGNED
a125,Aba me weye tikana.,aba	me	weye	ti-	ka-	na,fish(M)	3PL.O	carry	2SG.S-	COMIT-	AUX,"""You carry the fish.""",,WORD_ALIGNED
a126,E towakamibe.,ee	to-	ka-	ka	-ma	-be,1IN.S	away-	COMIT-	go	-back	-IMMED.F,"""Let's go.""",,WORD_ALIGNED
a127,Me towakamawe yana tokana me kakamemetemoneni fare taboro ya.,me	to-	ka-	ka	-ma	-wee	yana	to-	ka-	na	me	ka-	ka	-ma	-hemete	-mone	-ni	fare	taboro	ya,3PL.S	away-	COMIT-	go	-back	-change.M	start	CH-	COMIT-	AUX.F	3PL.S	COMIT-	come	-back	-FP.N.F	-REP.F	-BKG.F	same.M	place.M	ADJU,"They were ready, and they came back to his village.",The words me towakamawe are a false start.,WORD_ALIGNED
a128,"Me kakama me, aba me me warememetemonehe.",me	ka-	ka	-ma	me	aba	me	me	waa	-ri	-ma	-hemete	-mone	-he,3PL.S	COMIT-	come	-back.F	3PL.S	fish(M)	3PL.O	3PL.S	cook	-raised_surface	-back	-FP.N.F	-REP.F	-DUP,They came back. They cooked the fish back in the village.,,WORD_ALIGNED
a129,Aba me me kawaria me ni ya bato ihanati toematamonaka.,aba	me	me	ka-	waa	-ria	me	ni	ya	bato	iha	-nati	to-	ha	-himata	-mona	-ka,fish(M)	3PL.O	3PL.S	COMIT-	cook	-raised_surface.F	3PL	to	ADJU	deer(M)	take_in_turn	-only_one	CH-	AUX	-FP.N.M	-REP.M	-DECL.M,"As they cooked the fish, he devoted himself to preparing the deer.",,WORD_ALIGNED
a130,"Bato tokehibona yifo tonake, yifo ti nakose yifo kakamematamona ahi.",bato	toka	-hibona	yifo	to-	na-	ke	yifo	tii	na	-kose	yifo	ka-	ka	-ma	-himata	-mona	ahi,deer(M)	partially_burn	-INT.M	firewood(F)	away-	CAUS-	go.M	firewood(F)	cut_through	AUX	-middle.M	firewood(F)	COMIT-	come	-back	-FP.N.M	-REP.M	then,"In order to burn the hair off of the deer, he went after firewood, and cut the firewood, and brought the firewood back to the village.",,WORD_ALIGNED
a131,"Yifo tafa name yifo afo kane, bato tokematamona ahi.",yifo	tafa	na	-me	yifo	afo	ka-	ne	bato	toka	-himata	-mona	ahi,firewood(F)	split	AUX	-back.M	firewood(F)	light	COMIT-	AUX.M	deer(M)	partially_burn	-FP.N.M	-REP.M	then,"He split the firewood back in the village. He lit the firewood, and burned the hair off the deer.",,WORD_ALIGNED
a132,Faya bobi hiwemetemoneni.,faya	bobi	hi-	-waha	-hemete	-mone	-ni,so	slit	OC-	-change	-FP.N.F	-REP.F	-BKG.F,Then he cut it up.,"Whereas Yowao has used masculine agreement for the deer up to this point (the gender of the species is masculine), in this sentence and in most of the rest of the story he uses feminine agreement, indicating that the deer was a female.",WORD_ALIGNED
a133,"Tanebone yama hina, tabasi hinemetemoneke.",tane	-bone	yama	hi-	na	tabasi	hi-	na	-hemete	-mone	-ke,roasting_rack.F	-INT.F	make	OC-	AUX.F	roast_on_rack	OC-	AUX	-FP.N.F	-REP.F	-DECL.F,"He made a roasting rack for it, and he roasted it.",,WORD_ALIGNED
a134,Aba me me aba me me kababisemetemone ahi.,aba	me	me	aba	me	me	kaba	-bisa	-hemete	-mone	ahi,fish(M)	3PL	3PL	fish(M)	3PL.O	3PL.S	eat	-also	-FP.N.F	-REP.F	then,They only ate the fish.,,WORD_ALIGNED
a135,Aba me me kabemetemoneke fa mati.,aba	me	me	kaba	-hemete	-mone	-ke	faa	mati,fish(M)	3PL.O	3PL.S	eat	-FP.N.F	-REP.F	-DECL.F	that	3PL,They ate the fish.,,WORD_ALIGNED
a136,Maiko fati aba me kabemetemonehe.,Maiko	fati	aba	me	kaba	-hemete	-mone	-he,Maiko(M)	3SG.POSS.wife(F)	fish(M)	3PL.O	eat	-FP.N.F	-REP.F	-DUP,Maiko's wife ate fish.,,WORD_ALIGNED
a137,"Faya sina hisi ne amo ne amo nebona ni ya, hinamatewe oi ni yana nematamona amaka.",faya	sina	hisi	ne	amo	ne	amo	na	-hibona	ni	ya	hinamatewe	ohi	ni	yana	na	-himata	-mona	ama	-ka,so	snuff(F)	sniff	AUX.M	sleep	AUX.M	sleep	AUX	-INT.M	to	ADJU	child(M)	cry	AUX.NFIN	start	AUX	-FP.N.M	-REP.M	SEC	-DECL.M,"He took snuff, and slept. When he was going to sleep, a child began to cry.",,WORD_ALIGNED
a138,Hinamatewe oi ni kamakimatamona amane.,hinamatewe	ohi	ni	ka	-maki	-himata	-mona	ama	-ne,child(M)	cry	AUX.NFIN	come	-following	-FP.N.M	-REP.M	SEC	-BKG.M,"There was the sound of a child crying, coming toward the village.",,WORD_ALIGNED
a139,"One, one one hinamatewe ati nematamonaha.",one	one	one	hinamatewe	ati	na	-himata	-mona	-ha,(sound_of_crying)	(sound_of_crying)	(sound_of_crying)	child(M)	say	AUX	-FP.N.M	-REP.M	-DUP,"""One, one, one,"" the child said.",,WORD_ALIGNED
a140,"Aa, okanoti amo nibote re okanoti ohi ni nabane ati nematamonane, fati ati yana nabanihi.",aa	okanoti	amo	niha-	-bote	re	okanoti	ohi	niha	nahaba	-ne	ati	na	-himata	-mona	-ne	fati	ati	yana	na	-haba	-ni	-hi,(expression_of_displeasure)	my_grandson(M)	sleep	CAUS-	-quickly	NEG.M	my_grandson(M)	cry	CAUS	at_night.CONT.M	-BKG.M	say	AUX	-FP.N.M	-REP.M	-BKG.M	3SG.POSS.wife(F)	voice	start	AUX	-FUT.F	-IP.N.F	-DUP,"""Oh no, he didn't put my grandson to sleep early, now he is putting my grandson to sleep late at night,"" he said. Then his wife spoke.",,WORD_ALIGNED
a141,Maiko yama ihi e kakama ati amani ati nemetemonehe.,Maiko	yama	ihi	ee	ka-	ka	-ma	ati	ama	-ni	ati	na	-hemete	-mone	-he,Maiko(M)	monster(F)	victim_of.F	1IN.S	COMIT-	come	-back.F	voice	be	-BKG.F	say	AUX	-FP.N.F	-REP.F	-DUP,"""Maiko, it is the voice of the monster, whose kill we brought back,"" she said.",,WORD_ALIGNED
a142,Efe ati ama nabana ati kane ahi.,efe	ati	ama	na	-bana	ati	kane	ahi,this.M	voice	be	AUX.M	-FUT	say	(?).M	then,"""Yes, it is its voice,"" he said.",,WORD_ALIGNED
a143,Kamematamona.,ka	-ma	-himata	-mona,come	-back	-FP.N.M	-REP.M,He came.,This is a false start.,WORD_ALIGNED
a144,Kamaki nabematamona ahi.,ka	-maki	nahaba	-himata	-mona	ahi,come	-following	at_night	-FP.N.M	-REP.M	then,It came.,,WORD_ALIGNED
a145,Aawa omataba.,a-	awa	o-	-mata	-ba,DUP-	see	1SG.S-	-short_time	-IMMED.M,"""I will take a look at it.""",,WORD_ALIGNED
a146,Aawa omatabaya ati nematamonaka.,a-	awa	o-	-mata	-ba	-ya	ati	na	-himata	-mona	-ka,DUP-	see	1SG.S-	-short_time	-IMMED.M	-now	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""I will take a look at it,"" he said.",,WORD_ALIGNED
a147,Aawa hine nokobi tokanawawawitekane ahi.,a-	awa	hi-	ne	nokobi	to-	ka-	na-	waa	-waha	-wite	-kane	ahi,DUP-	see	OC-	AUX.M	door(F)	away-	COMIT-	CAUS-	stand	-change	-out	-(?).M	then,He took a look at it. He opened the door.,,WORD_ALIGNED
a148,"Nokobi tokanawawawite, maka wamakematamona amane.",nokobi	to-	ka-	na-	waa	-waha	-wite	maka	waa	-make	-himata	-mona	ama	-ne,door(F)	away-	COMIT-	CAUS-	stand	-change	-out	monster(M)	stand	-following	-FP.N.M	-REP.M	SEC	-BKG.M,He opened the door. The monster had come and was standing on the plaza.,,WORD_ALIGNED
a149,"Maka ene, Maiko hekame wamake, hinaka bato bako haro kawita ne kawari nematamonane.",maka	ehene	Maiko	hi-	ka-	ka	-me	waa	-make	hinaka	bato	bako	haro	ka-	ita	ne	ka-	waa	-ri	na	-himata	-mona	-ne,monster(M)	victim_of.M	Maiko(M)	OC-	COMIT-	come	-back.M	stand	-following	3SG.POSS	deer(M)	chest.M	be_boiled.NFIN	COMIT-	sit.LIST	AUX.M	COMIT-	be_located	-raised_surface.LIST	AUX	-FP.N.M	-REP.M	-BKG.M,"It was standing there. Maiko had brought back the monster's kill, and the cooked ribs of the deer were there in the pot.",The verb kawita ne is a false start.,WORD_ALIGNED
a150,"Faya faya, maka oi ni kakamakewematamona ama nokobi ya.",faya	faya	maka	ohi	ni	ka-	ka	-make	-waha	-himata	-mona	ama	nokobi	ya,so	so	monster(M)	cry	AUX.NFIN	COMIT-	come	-following	-change	-FP.N.M	-REP.M	SEC	door(F)	ADJU,The monster came crying to the door.,,WORD_ALIGNED
a151,"Tokiyomamakematamona Maiko ka yobe toro ya ahi, Maiko amo rebanoho.",to-	ka	-yoma	-make	-himata	-mona	Maiko	ka	yobe	toro	ya	ahi	Maiko	amo	ra	-hiba	-no	-ho,away-	go	-through	-following	-FP.N.M	-REP.M	Maiko(M)	POSS	house(M)	inside.M	ADJU	then	Maiko(M)	sleep	NEG	-FUT.M	-IP.N.M	-DUP,It went into Maiko's house. Maiko didn't sleep.,,WORD_ALIGNED
a152,Amo onabone.,amo	o-	na	-habone,sleep	1SG.S-	AUX	-INT.F,"""I want to sleep.""",,WORD_ALIGNED
a153,Kabaraharani.,kaba	-ra	-hara	-ni,be_eaten	-NEG	-IP.E.F	-BKG.F,"""No one ate it.""",,WORD_ALIGNED
a154,"Kawine ha, tabasi onaharo.",ka-	waa	-ne	haa	tabasi	o-	na	-haaro,COMIT-	stand	-CONT.F	DEM	roast_on_rack	1SG.S-	AUX	-IP.E.F,"""It is there on the rack, I roasted it.""",,WORD_ALIGNED
a155,Baki haro kawitine ha.,baki	haro	ka-	ita	-ne	haa,chest.F	be_boiled.NFIN	COMIT-	sit	-CONT.F	DEM,"""The ribs are in the pot there.""",,WORD_ALIGNED
a156,Onatafamatabaya.,o-	na-	tafa	-mata	-ba	-ya,1SG.S-	CAUS-	eat	-short_time	-IMMED.M	-now,"""I will give it food.""",,WORD_ALIGNED
a157,Tokomabaya.,to-	ka	-ma	-ba	-ya,away-	go	-back	-IMMED.M	-now,"""I want it to go away.""",,WORD_ALIGNED
a158,"Maka natafematamona aya maka, me bani haro bato haro ya.",maka	na-	tafa	-himata	-mona	aya	maka	me	bani	haro	bato	haro	ya,monster(M)	CAUS-	eat	-FP.N.M	-REP.M	this	monster(M)	3PL	animal(M)	be_boiled.NFIN	deer(M)	be_boiled.NFIN	ADJU,"He gave food to the monster, cooked deer.",,WORD_ALIGNED
a159,Hinatafematamona ahi.,hi-	na-	tafa	-himata	-mona	ahi,OC-	CAUS-	eat	-FP.N.M	-REP.M	then,He gave it food.,,WORD_ALIGNED
a160,"Hinatafe, hinatafe namiti moni saihimatamona ahi.",hi-	na-	tafe	hi-	na-	tafe	namiti	moni	sai	-himata	-mona	ahi,OC-	CAUS-	eat.M	OC-	CAUS-	eat.M	throat	sound	be_heard	-FP.N.M	-REP.M	then,He gave it food. The sound of its throat could be heard.,,WORD_ALIGNED
a161,Maiko yama famarawa awineni.,Maiko	yama	fama	-rawa	awine	-ni,Maiko(M)	monster(F)	be_two	-FPL.F	seem.F	-BKG.F,"""Maiko, there are two monsters.""",,WORD_ALIGNED
a162,Me fama me awineni.,me	fama	me	awine	-ni,3PL.S	be_two.F	3PL.S	seem.F	-BKG.F,"""I guess there are two of them.""",,WORD_ALIGNED
a163,Bani haro nakorokane ahi.,bani	haro	na-	koro	-kane	ahi,animal(M)	be_boiled.NFIN	CAUS-	be_loose	-(?).M	then,He put a spell on the cooked meat.,,WORD_ALIGNED
a164,Sari hinafawawa hikane ahi.,sahari	hi-	na-	fawa	-waha	hi-	-kane	ahi,broth	OC-	CAUS-	drink	-change.LIST	OC-	-(?).M	then,"He gave broth for it to drink, too.",,WORD_ALIGNED
a165,Ma bani kai kawa na hari.,hima	bani	kahi	ka-	waa	na	haari,let's_go	animal(M)	be_toasted.NFIN	COMIT-	stand.LIST	AUX.CONT.M	that_one.M,"""OK, there is roasted meat on the rack there, too.""",,WORD_ALIGNED
a166,Bani okobarini.,bani	o-	kaba	-ra	-ni,animal(M)	1SG.S-	eat	-NEG	-BKG.F,"""I didn't eat the meat.""",,WORD_ALIGNED
a167,Bani kai ta nematamona ahi.,bani	kahi	taa	na	-himata	-mona	ahi,animal(M)	be_toasted.NFIN	give	AUX	-FP.N.M	-REP.M	then,Then he gave it the roasted meat.,,WORD_ALIGNED
a168,"Bani kai ta ne ni ya, bani kai ta ne, bato kai kabematamona amane.",bani	kahi	taa	ne	ni	ya	bani	kahi	taa	ne	bato	kahi	kaba	-himata	-mona	ama	-ne,animal(M)	be_toasted.NFIN	give	AUX.M	to	ADJU	animal(M)	be_toasted.NFIN	give	AUX.M	deer(M)	be_toasted.NFIN	eat	-FP.N.M	-REP.M	SEC	-BKG.M,"He gave the roasted meat to it, and it ate the roasted deer meat.",,WORD_ALIGNED
a169,Ino me hihiri toine maka ota nabibonaha.,ino	me	hi-	hiri	to-	ha	-ne	maka	otaa	naahabiha	-hibona	-ha,name.M	3PL.S	DUP-	say	CH-	AUX	-CONT.F	monster(M)	1EX.S	kill	-INT.M	-DUP,"People talk about it, the monster that we can't kill.",,WORD_ALIGNED
a170,Bani kai ta ne bani kai kabe fati natafematamonane.,bani	kahi	taa	ne	bani	kahi	kabe	fati	na-	tafa	-himata	-mona	-ne,animal(M)	be_toasted.NFIN	give	AUX.M	animal(M)	be_toasted.NFIN	eat.M	3SG.POSS.wife(F)	CAUS-	eat	-FP.N.M	-REP.M	-BKG.M,"He gave the roasted meat to it, and it ate the roasted meat. It gave food to its mate.",,WORD_ALIGNED
a171,"Tafare tafare tafawematamonaka fari, fe kawahari.",tafa	-re	tafa	-re	tafa	-waha	-himata	-mona	-ka	faari	fee	ka-	waa	-haari,eat	-NEG.M	eat	-NEG.M	eat	-change	-FP.N.M	-REP.M	-DECL.M	that_one.M	3SG.O	COMIT-	stand	-IP.E.M,It hadn't eaten. Then it ate. It stayed with him.,,WORD_ALIGNED
a172,Te towakama.,tee	to-	ka-	ka	-ma,2PL.S	away-	COMIT-	go	-back,"""You two go away.""",,WORD_ALIGNED
a173,Tikama.,ti-	ka	-ma,2SG.S-	go	-back,"""Go away.""",,WORD_ALIGNED
a174,Amo amo obana ama oni.,amo	amo	o-	-bana	ama	o-	ni,sleep	sleep	1SG.S-	-FUT	SEC	1SG.S-	BKG.F,"""I am going to sleep.""",,WORD_ALIGNED
a175,Tikamahi.,ti-	ka	-ma	-hi,2SG.S-	go	-back	-IMP.F,"""Go away.""",,WORD_ALIGNED
a176,Faya tokomebona hiyoseme tokomematamona ama fe kawahi.,faya	to-	ka	-ma	-hibona	hi-	yose	-me	to-	ka	-ma	-himata	-mona	ama	fee	ka-	waahi,so	away-	go	-back	-INT.M	OC-	command	-back.M	away-	go	-back	-FP.N.M	-REP.M	SEC	3SG.O	COMIT-	stand.M,"He told it to go away, but it didn't go away. It stayed with him.",,WORD_ALIGNED
a177,"Faya Maiko tafe amo nebona fare aawa hine, Aa, owa kawebona ati ne awa.",faya	Maiko	tafe	amo	na	-hibona	fare	a-	awa	hi-	ne	aa	owa	ka-	waa	-hibona	ati	ne	awa,so	Maiko(M)	eat.M	sleep	AUX	-INT.M	same.M	DUP-	see	OC-	AUX.M	(expression_of_displeasure)	1SG.O	COMIT-	stand	-INT.M	say	AUX.M	seem.M,"Maiko had eaten. He wanted to sleep, and he kept looking at it. ""Oh no, it wants to stay with me.""",,WORD_ALIGNED
a178,Amo obana.,amo	o-	-bana,sleep	1SG.S-	-FUT,"""I want to sleep.""",,WORD_ALIGNED
a179,Owa kawabana.,owa	ka-	waa	-bana,1SG.O	COMIT-	stand.M	-FUT,"""It is staying with me.""",,WORD_ALIGNED
a180,Tiwa owakamatibeya.,tiwa	o-	ka-	ka	-mata	-be	-ya,2SG.O	1SG.S-	COMIT-	go	-short_time	-IMMED.F	-now,"""I'm going to take you there.""",,WORD_ALIGNED
a181,Maki tina.,maki	ti-	na,pay	2SG.S-	AUX,"""I will take care of it.""",,WORD_ALIGNED
a182,Fati towakawakane ahi.,fati	to-	ka-	ka	-waha	-kane	ahi,3SG.POSS.wife(F)	away-	COMIT-	go	-change	-(?).M	then,He took his wife away.,,WORD_ALIGNED
a183,Maiko fati fati towakawematamonaka.,Maiko	fati	fati	to-	ka-	ka	-waha	-himata	-mona	-ka,Maiko(M)	3SG.POSS.wife(F)	3SG.POSS.wife(F)	away-	COMIT-	go	-change	-FP.N.M	-REP.M	-DECL.M,Maiko took his wife away.,,WORD_ALIGNED
a184,"Fati towake, toni me toni toni me ni ya fati towake fati Oka yibote te natafariya.",fati	to-	ka-	ke	toni	me	toni	toni	me	ni	ya	fati	to-	ka-	ke	fati	o-	ka	yibote	tee	na-	tafa	-ra	-yahi,3SG.POSS.wife(F)	away-	COMIT-	go.M	familiar_spirit(M)	3PL	familiar_spirit(M)	familiar_spirit(M)	3PL	to	ADJU	3SG.POSS.wife(F)	away-	COMIT-	go.M	3SG.POSS.wife(F)	1SG.POSS-	POSS	wife(F)	2PL.S	CAUS-	eat	-NEG	-DIST.IMP.F,"He took his wife away. He took his wife to the familiar spirits. ""Don't give any food to my wife.""",,WORD_ALIGNED
a185,Oka yibote tafabisahara.,o-	ka	yibote	tafa	-bisa	-hara,1SG.POSS-	POSS	wife(F)	eat	-also	-IP.E.F,"""My wife has already eaten.""",,WORD_ALIGNED
a186,Yama owa kawa owamamatibe.,yama	owa	ka-	waa	o-	awa	-ma	-mata	-be,monster(F)	1SG.O	COMIT-	stand.F	1SG.S-	see	-back	-short_time	-IMMED.F,"""I'm going to go and take care of the monster that stayed with me.""",,WORD_ALIGNED
a187,Mera hima ne me mera ihebonaha.,mera	hima	ne	me	mera	iha	-hibona	-ha,3PL.O	call_to_go	AUX.M	3PL	3PL.O	take_in_turn	-INT.M	-DUP,"He called them to go, but he went instead of them.",,WORD_ALIGNED
a188,Yama owa kawa owamamatibeya.,yama	owa	ka-	waa	o-	awa	-ma	-mata	-be	-ya,monster(F)	1SG.O	COMIT-	stand.F	1SG.S-	see	-back	-short_time	-IMMED.F	-now,"""I'm going to go and take care of the monster that stayed with me.""",,WORD_ALIGNED
a189,Tokomematamona ahi.,to-	ka	-ma	-himata	-mona	ahi,away-	go	-back	-FP.N.M	-REP.M	then,He went back.,,WORD_ALIGNED
a190,Tokome fati tosawikosemetemoneheni.,to-	ka	-me	fati	to-	sawi	-kosa	-hemete	-mone	-he	-ni,away-	go	-back.M	3SG.POSS.wife(F)	CH-	be_present	-middle	-FP.N.F	-REP.F	-DUP	-BKG.F,"He went back, and his wife stayed behind.",,WORD_ALIGNED
a191,"Kamematamonane, toni me ya tabahari.",ka	-ma	-himata	-mona	-ne	toni	me	ya	taba	-haari,come	-back	-FP.N.M	-REP.M	-BKG.M	familiar_spirit(M)	3PL	ADJU	be_together	-IP.E.M,He came back with the familiar spirits.,,WORD_ALIGNED
a192,Kimisamakane ahi.,ka	-misa	-ma	-kane	ahi,come	-up	-back	-(?).M	then,He came up out of the ground.,,WORD_ALIGNED
a193,"Kimisame, yama aawa fare wairo kane ahi.",ka	-misa	-me	yama	a-	awa	fare	waa	-ro	kane	ahi,come	-up	-back.M	monster(F)	DUP-	see.LIST	same.M	stand	-without_stopping	(?).M	then,"He came up out of the ground, and he took a look. It was still there.",,WORD_ALIGNED
a194,Yama wahara onara o.,yama	waa	-hara	o-	na	-hara	o,monster(F)	stand	-IP.E.F	1SG.S-	say	-IP.E.F	1SG.S,"""There the monster is, I am telling you.""",,WORD_ALIGNED
a195,Amo obana owa kawahara.,amo	o-	-bana	owa	ka-	waa	-hara,sleep	1SG.S-	-FUT	1SG.O	COMIT-	stand	-IP.E.F,"""I wanted to sleep, but it stayed with me.""",,WORD_ALIGNED
a196,Amo obana owa kawane.,amo	o-	-bana	owa	ka-	waa	-ne,sleep	1SG.S-	-FUT	1SG.O	COMIT-	stand.CONT.M	-BKG.M,"""I wanted to sleep, but it stayed with me.""",,WORD_ALIGNED
a197,"Yifo witi iti, yifo witi iti yifo witi nakoromatamona ahi.",yifo_witi	iti	yifo_witi	iti	yifo_witi	na-	koro	-himata	-mona	ahi,brand(F)	take_out.M	brand(F)	take_out.M	brand(F)	CAUS-	be_loose	-FP.N.M	-REP.M	then,"He took a brand out of the fire, and put a spell on the brand.",,WORD_ALIGNED
a198,Yifo nakoromatamona ahi.,yifo	na-	koro	-himata	-mona	ahi,firewood(F)	CAUS-	be_loose	-FP.N.M	-REP.M	then,He put a spell on the brand.,,WORD_ALIGNED
a199,"Yifo nakoro, hikinarebanoho.",yifo	na-	koro+M	hi-	kina	-re	-hiba	-no	-ho,firewood(F)	CAUS-	be_loose	OC-	hit	-raised_surface	-FUT.M	-IP.N.M	-DUP,He put a spell on the brand. He threw the brand at it and hit it.,,WORD_ALIGNED
